Subject name,
Gender,Male
Age,0
Comment,
Weather,
Temperature(F),
Pressure(hPa),
Humidity(%),
Measurement location,
Experimenter name,
Baud Rate,9600
Channel interval time (msec),122
Round interval time (sec),1
Round repeats number,2099
Total channels number got data,1
Start time,5/7/2025 11:26:02 AM
End time,5/7/2025 12:01:00 PM

BP(uA),,CH01
No,Time (hr:min:sec),LeftLU,Event messages
340,0:05:40,42
341,0:05:41,44
342,0:05:42,42
343,0:05:43,43
344,0:05:44,41
345,0:05:45,43
346,0:05:46,42
347,0:05:47,41
348,0:05:48,41
349,0:05:49,40
350,0:05:50,44
351,0:05:51,41
352,0:05:52,43
353,0:05:53,43
354,0:05:54,43
355,0:05:55,42
356,0:05:56,43
357,0:05:57,41
358,0:05:58,41
359,0:05:59,42
360,0:06:00,43
361,0:06:01,42
362,0:06:02,43
363,0:06:03,42
364,0:06:04,41
365,0:06:05,42
366,0:06:06,43
367,0:06:07,42
368,0:06:08,43
369,0:06:09,43
370,0:06:10,42
371,0:06:11,44
372,0:06:12,43
373,0:06:13,45
374,0:06:14,44
375,0:06:15,44
376,0:06:16,43
377,0:06:17,44
378,0:06:18,43
379,0:06:19,44
380,0:06:20,45
381,0:06:21,44
382,0:06:22,44
383,0:06:23,44
384,0:06:24,44
385,0:06:25,45
386,0:06:26,44
387,0:06:27,45
388,0:06:28,45
389,0:06:29,44
390,0:06:30,46
391,0:06:31,45
392,0:06:32,48
393,0:06:33,46
394,0:06:34,47
395,0:06:35,46
396,0:06:36,45
397,0:06:37,48
398,0:06:38,47
399,0:06:39,46
400,0:06:40,46
401,0:06:41,46
402,0:06:42,48
403,0:06:43,47
404,0:06:44,48
405,0:06:45,48
406,0:06:46,46
407,0:06:47,46
408,0:06:48,47
409,0:06:49,48
410,0:06:50,45
411,0:06:51,48
412,0:06:52,47
413,0:06:53,47
414,0:06:54,47
415,0:06:55,48
416,0:06:56,48
417,0:06:57,47
418,0:06:58,46
419,0:06:59,46
420,0:07:00,47
421,0:07:01,46
422,0:07:02,47
423,0:07:03,49
424,0:07:04,47
425,0:07:05,47
426,0:07:06,48
427,0:07:07,46
428,0:07:08,49
429,0:07:09,46
430,0:07:10,47
431,0:07:11,48
432,0:07:12,47
433,0:07:13,47
434,0:07:14,47
435,0:07:15,47
436,0:07:16,48
437,0:07:17,48
438,0:07:18,47
439,0:07:19,47
440,0:07:20,46
441,0:07:21,47
442,0:07:22,45
443,0:07:23,46
444,0:07:24,47
445,0:07:25,49
446,0:07:26,47
447,0:07:27,46
448,0:07:28,49
449,0:07:29,48
450,0:07:30,49
451,0:07:31,47
452,0:07:32,47
453,0:07:33,48
454,0:07:34,46
455,0:07:35,47
456,0:07:36,47
457,0:07:37,47
458,0:07:38,47
459,0:07:39,46
460,0:07:40,47
461,0:07:41,46
462,0:07:42,47
463,0:07:43,46
464,0:07:44,46
465,0:07:45,46
466,0:07:46,45
467,0:07:47,47
468,0:07:48,45
469,0:07:49,45
470,0:07:50,45
471,0:07:51,45
472,0:07:52,44
473,0:07:53,44
474,0:07:54,44
475,0:07:55,43
476,0:07:56,42
477,0:07:57,43
478,0:07:58,45
479,0:07:59,43
480,0:08:00,45
481,0:08:01,44
482,0:08:02,44
483,0:08:03,43
484,0:08:04,44
485,0:08:05,43
486,0:08:06,42
487,0:08:07,43
488,0:08:08,44
489,0:08:09,44
490,0:08:10,41
491,0:08:11,42
492,0:08:12,43
493,0:08:13,41
494,0:08:14,42
495,0:08:15,42
496,0:08:16,42
497,0:08:17,42
498,0:08:18,43
499,0:08:19,43
500,0:08:20,41
501,0:08:21,42
502,0:08:22,41
503,0:08:23,41
504,0:08:24,41
505,0:08:25,41
506,0:08:26,40
507,0:08:27,40
508,0:08:28,42
509,0:08:29,41
510,0:08:30,42
511,0:08:31,40
512,0:08:32,41
513,0:08:33,40
514,0:08:34,39
515,0:08:35,39
516,0:08:36,39
517,0:08:37,40
518,0:08:38,40
519,0:08:39,40
520,0:08:40,40
521,0:08:41,40
522,0:08:42,40
523,0:08:43,41
524,0:08:44,42
525,0:08:45,40
526,0:08:46,40
527,0:08:47,41
528,0:08:48,41
529,0:08:49,40
530,0:08:50,39
531,0:08:51,41
532,0:08:52,42
533,0:08:53,39
534,0:08:54,40
535,0:08:55,40
536,0:08:56,41
537,0:08:57,40
538,0:08:58,39
539,0:08:59,42
540,0:09:00,40
541,0:09:01,40
542,0:09:02,42
543,0:09:03,41
544,0:09:04,39
545,0:09:05,40
546,0:09:06,40
547,0:09:07,40
548,0:09:08,40
549,0:09:09,40
550,0:09:10,42
551,0:09:11,39
552,0:09:12,40
553,0:09:13,41
554,0:09:14,41
555,0:09:15,41
556,0:09:16,39
557,0:09:17,41
558,0:09:18,41
559,0:09:19,40
560,0:09:20,40
561,0:09:21,40
562,0:09:22,41
563,0:09:23,39
564,0:09:24,38
565,0:09:25,40
566,0:09:26,39
567,0:09:27,40
568,0:09:28,37
569,0:09:29,39
570,0:09:30,40
571,0:09:31,41
572,0:09:32,41
573,0:09:33,41
574,0:09:34,39
575,0:09:35,40
576,0:09:36,39
577,0:09:37,37
578,0:09:38,39
579,0:09:39,39
580,0:09:40,39
581,0:09:41,41
582,0:09:42,39
583,0:09:43,39
584,0:09:44,40
585,0:09:45,39
586,0:09:46,40
587,0:09:47,40
588,0:09:48,39
589,0:09:49,40
590,0:09:50,41
591,0:09:51,40
592,0:09:52,38
593,0:09:53,38
594,0:09:54,39
595,0:09:55,39
596,0:09:56,40
597,0:09:57,40
598,0:09:58,40
599,0:09:59,42
600,0:10:00,41
601,0:10:01,41
602,0:10:02,42
603,0:10:03,39
604,0:10:04,38
605,0:10:05,40
606,0:10:06,39
607,0:10:07,40
608,0:10:08,39
609,0:10:09,40
610,0:10:10,37
611,0:10:11,39
612,0:10:12,41
613,0:10:13,39
614,0:10:14,40
615,0:10:15,39
616,0:10:16,40
617,0:10:17,42
618,0:10:18,41
619,0:10:19,43
620,0:10:20,43
621,0:10:21,42
622,0:10:22,43
623,0:10:23,43
624,0:10:24,42
625,0:10:25,41
626,0:10:26,41
627,0:10:27,42
628,0:10:28,43
629,0:10:29,41
630,0:10:30,44
631,0:10:31,45
632,0:10:32,44
633,0:10:33,43
634,0:10:34,41
635,0:10:35,43
636,0:10:36,43
637,0:10:37,42
638,0:10:38,42
639,0:10:39,42
640,0:10:40,43
641,0:10:41,43
642,0:10:42,41
643,0:10:43,42
644,0:10:44,41
645,0:10:45,43
646,0:10:46,41
647,0:10:47,41
648,0:10:48,40
649,0:10:49,41
650,0:10:50,41
651,0:10:51,41
652,0:10:52,41
653,0:10:53,40
654,0:10:54,40
655,0:10:55,40
656,0:10:56,40
657,0:10:57,39
658,0:10:58,40
659,0:10:59,40
660,0:11:00,39
661,0:11:01,40
662,0:11:02,40
663,0:11:03,41
664,0:11:04,40
665,0:11:05,38
666,0:11:06,40
667,0:11:07,39
668,0:11:08,41
669,0:11:09,40
670,0:11:10,40
671,0:11:11,39
672,0:11:12,40
673,0:11:13,40
674,0:11:14,41
675,0:11:15,40
676,0:11:16,42
677,0:11:17,42
678,0:11:18,39
679,0:11:19,40
680,0:11:20,39
681,0:11:21,40
682,0:11:22,40
683,0:11:23,39
684,0:11:24,38
685,0:11:25,40
686,0:11:26,40
687,0:11:27,42
688,0:11:28,43
689,0:11:29,41
690,0:11:30,40
691,0:11:31,39
692,0:11:32,40
693,0:11:33,39
694,0:11:34,40
695,0:11:35,41
696,0:11:36,40
697,0:11:37,40
698,0:11:38,40
699,0:11:39,41
700,0:11:40,40
701,0:11:41,41
702,0:11:42,43
703,0:11:43,43
704,0:11:44,42
705,0:11:45,42
706,0:11:46,42
707,0:11:47,40
708,0:11:48,40
709,0:11:49,42
710,0:11:50,42
711,0:11:51,41
712,0:11:52,40
713,0:11:53,41
714,0:11:54,40
715,0:11:55,39
716,0:11:56,41
717,0:11:57,41
718,0:11:58,41
719,0:11:59,39
720,0:12:00,39
721,0:12:01,40
722,0:12:02,40
723,0:12:03,41
724,0:12:04,40
725,0:12:05,41
726,0:12:06,40
727,0:12:07,40
728,0:12:08,41
729,0:12:09,41
730,0:12:10,42
731,0:12:11,41
732,0:12:12,42
733,0:12:13,40
734,0:12:14,41
735,0:12:15,42
736,0:12:16,41
737,0:12:17,40
738,0:12:18,38
739,0:12:19,39
740,0:12:20,41
741,0:12:21,40
742,0:12:22,40
743,0:12:23,40
744,0:12:24,41
745,0:12:25,40
746,0:12:26,39
747,0:12:27,39
748,0:12:28,39
749,0:12:29,39
750,0:12:30,38
751,0:12:31,40
752,0:12:32,42
753,0:12:33,41
754,0:12:34,39
755,0:12:35,41
756,0:12:36,41
757,0:12:37,40
758,0:12:38,40
759,0:12:39,39
760,0:12:40,41
761,0:12:41,44
762,0:12:42,39
763,0:12:43,39
764,0:12:44,39
765,0:12:45,39
766,0:12:46,39
767,0:12:47,40
768,0:12:48,41
769,0:12:49,39
770,0:12:50,36
771,0:12:51,39
772,0:12:52,38
773,0:12:53,40
774,0:12:54,40
775,0:12:55,38
776,0:12:56,40
777,0:12:57,38
778,0:12:58,38
779,0:12:59,39
780,0:13:00,38
781,0:13:01,44
782,0:13:02,40
783,0:13:03,40
784,0:13:04,36
785,0:13:05,40
786,0:13:06,40
787,0:13:07,39
788,0:13:08,37
789,0:13:09,41
790,0:13:10,38
791,0:13:11,40
792,0:13:12,42
793,0:13:13,39
794,0:13:14,40
795,0:13:15,41
796,0:13:16,40
797,0:13:17,44
798,0:13:18,40
799,0:13:19,40
800,0:13:20,41
801,0:13:21,41
802,0:13:22,42
803,0:13:23,40
804,0:13:24,41
805,0:13:25,39
806,0:13:26,41
807,0:13:27,39
808,0:13:28,38
809,0:13:29,38
810,0:13:30,43
811,0:13:31,38
812,0:13:32,40
813,0:13:33,40
814,0:13:34,41
815,0:13:35,40
816,0:13:36,44
817,0:13:37,38
818,0:13:38,37
819,0:13:39,39
820,0:13:40,41
821,0:13:41,41
822,0:13:42,38
823,0:13:43,39
824,0:13:44,45
825,0:13:45,37
826,0:13:46,44
827,0:13:47,36
828,0:13:48,36
829,0:13:49,41
830,0:13:50,41
831,0:13:51,43
832,0:13:52,42
833,0:13:53,44
834,0:13:54,43
835,0:13:55,37
836,0:13:56,38
837,0:13:57,39
838,0:13:58,37
839,0:13:59,39
840,0:14:00,46
841,0:14:01,45
842,0:14:02,39
843,0:14:03,38
844,0:14:04,39
845,0:14:05,39
846,0:14:06,42
847,0:14:07,43
848,0:14:08,40
849,0:14:09,43
850,0:14:10,40
851,0:14:11,38
852,0:14:12,39
853,0:14:13,45
854,0:14:14,41
855,0:14:15,43
856,0:14:16,46
857,0:14:17,39
858,0:14:18,44
859,0:14:19,43
860,0:14:20,45
861,0:14:21,49
862,0:14:22,46
863,0:14:23,41
864,0:14:24,42
865,0:14:25,46
866,0:14:26,43
867,0:14:27,44
868,0:14:28,44
869,0:14:29,41
870,0:14:30,41
871,0:14:31,43
872,0:14:32,44
873,0:14:33,41
874,0:14:34,48
875,0:14:35,41
876,0:14:36,44
877,0:14:37,48
878,0:14:38,40
879,0:14:39,42
880,0:14:40,42
881,0:14:41,46
882,0:14:42,42
883,0:14:43,41
884,0:14:44,43
885,0:14:45,43
886,0:14:46,48
887,0:14:47,42
888,0:14:48,48
889,0:14:49,41
890,0:14:50,47
891,0:14:51,47
892,0:14:52,46
893,0:14:53,47
894,0:14:54,48
895,0:14:55,43
896,0:14:56,42
897,0:14:57,50
898,0:14:58,44
899,0:14:59,43
900,0:15:00,46
901,0:15:01,45
902,0:15:02,42
903,0:15:03,49
904,0:15:04,42
905,0:15:05,44
906,0:15:06,46
907,0:15:07,43
908,0:15:08,44
909,0:15:09,48
910,0:15:10,49
911,0:15:11,42
912,0:15:12,44
913,0:15:13,45
914,0:15:14,45
915,0:15:15,43
916,0:15:16,40
917,0:15:17,46
918,0:15:18,41
919,0:15:19,43
920,0:15:20,46
921,0:15:21,40
922,0:15:22,41
923,0:15:23,38
924,0:15:24,44
925,0:15:25,42
926,0:15:26,41
927,0:15:27,46
928,0:15:28,41
929,0:15:29,46
930,0:15:30,40
931,0:15:31,46
932,0:15:32,43
933,0:15:33,42
934,0:15:34,45
935,0:15:35,38
936,0:15:36,41
937,0:15:37,44
938,0:15:38,46
939,0:15:39,45
940,0:15:40,47
941,0:15:41,45
942,0:15:42,41
943,0:15:43,40
944,0:15:44,44
945,0:15:45,43
946,0:15:46,46
947,0:15:47,44
948,0:15:48,43
949,0:15:49,42
950,0:15:50,41
951,0:15:51,43
952,0:15:52,40
953,0:15:53,40
954,0:15:54,41
955,0:15:55,44
956,0:15:56,45
957,0:15:57,43
958,0:15:58,40
959,0:15:59,42
960,0:16:00,44
961,0:16:01,41
962,0:16:02,41
963,0:16:03,43
964,0:16:04,37
965,0:16:05,38
966,0:16:06,40
967,0:16:07,42
968,0:16:08,39
969,0:16:09,38
970,0:16:10,40
971,0:16:11,39
972,0:16:12,39
973,0:16:13,40
974,0:16:14,38
975,0:16:15,37
976,0:16:16,43
977,0:16:17,44
978,0:16:18,38
979,0:16:19,39
980,0:16:20,41
981,0:16:21,36
982,0:16:22,45
983,0:16:23,38
984,0:16:24,39
985,0:16:25,43
986,0:16:26,40
987,0:16:27,41
988,0:16:28,38
989,0:16:29,45
990,0:16:30,44
991,0:16:31,37
992,0:16:32,40
993,0:16:33,36
994,0:16:34,43
995,0:16:35,43
996,0:16:36,45
997,0:16:37,42
998,0:16:38,40
999,0:16:39,39
1000,0:16:40,37
1001,0:16:41,39
1002,0:16:42,41
1003,0:16:43,38
1004,0:16:44,40
1005,0:16:45,43
1006,0:16:46,40
1007,0:16:47,40
1008,0:16:48,45
1009,0:16:49,44
1010,0:16:50,41
1011,0:16:51,37
1012,0:16:52,42
1013,0:16:53,44
1014,0:16:54,44
1015,0:16:55,40
1016,0:16:56,41
1017,0:16:57,44
1018,0:16:58,44
1019,0:16:59,40
1020,0:17:00,37
1021,0:17:01,41
1022,0:17:02,44
1023,0:17:03,38
1024,0:17:04,41
1025,0:17:05,39
1026,0:17:06,45
1027,0:17:07,46
1028,0:17:08,44
1029,0:17:09,46
1030,0:17:10,42
1031,0:17:11,46
1032,0:17:12,40
1033,0:17:13,43
1034,0:17:14,43
1035,0:17:15,39
1036,0:17:16,45
1037,0:17:17,45
1038,0:17:18,42
1039,0:17:19,45
1040,0:17:20,47
1041,0:17:21,47
1042,0:17:22,41
1043,0:17:23,42
1044,0:17:24,46
1045,0:17:25,41
1046,0:17:26,45
1047,0:17:27,40
1048,0:17:28,41
1049,0:17:29,40
1050,0:17:30,39
1051,0:17:31,44
1052,0:17:32,40
1053,0:17:33,47
1054,0:17:34,40
1055,0:17:35,44
1056,0:17:36,40
1057,0:17:37,40
1058,0:17:38,40
1059,0:17:39,39
1060,0:17:40,42
1061,0:17:41,44
1062,0:17:42,40
1063,0:17:43,41
1064,0:17:44,46
1065,0:17:45,41
1066,0:17:46,40
1067,0:17:47,43
1068,0:17:48,38
1069,0:17:49,38
1070,0:17:50,41
1071,0:17:51,41
1072,0:17:52,47
1073,0:17:53,38
1074,0:17:54,44
1075,0:17:55,42
1076,0:17:56,44
1077,0:17:57,47
1078,0:17:58,44
1079,0:17:59,44
1080,0:18:00,43
1081,0:18:01,43
1082,0:18:02,44
1083,0:18:03,41
1084,0:18:04,42
1085,0:18:05,41
1086,0:18:06,41
1087,0:18:07,40
1088,0:18:08,39
1089,0:18:09,45
1090,0:18:10,43
1091,0:18:11,46
1092,0:18:12,41
1093,0:18:13,41
1094,0:18:14,45
1095,0:18:15,45
1096,0:18:16,39
1097,0:18:17,43
1098,0:18:18,46
1099,0:18:19,47
1100,0:18:20,45
1101,0:18:21,46
1102,0:18:22,42
1103,0:18:23,45
1104,0:18:24,40
1105,0:18:25,45
1106,0:18:26,43
1107,0:18:27,40
1108,0:18:28,42
1109,0:18:29,42
1110,0:18:30,44
1111,0:18:31,45
1112,0:18:32,41
1113,0:18:33,44
1114,0:18:34,45
1115,0:18:35,42
1116,0:18:36,45
1117,0:18:37,44
1118,0:18:38,47
1119,0:18:39,44
1120,0:18:40,43
1121,0:18:41,46
1122,0:18:42,46
1123,0:18:43,41
1124,0:18:44,48
1125,0:18:45,42
1126,0:18:46,42
1127,0:18:47,43
1128,0:18:48,41
1129,0:18:49,46
1130,0:18:50,39
1131,0:18:51,45
1132,0:18:52,42
1133,0:18:53,41
1134,0:18:54,44
1135,0:18:55,40
1136,0:18:56,46
1137,0:18:57,38
1138,0:18:58,45
1139,0:18:59,45
1140,0:19:00,45
1141,0:19:01,42
1142,0:19:02,42
1143,0:19:03,40
1144,0:19:04,44
1145,0:19:05,46
1146,0:19:06,38
1147,0:19:07,38
1148,0:19:08,38
1149,0:19:09,40
1150,0:19:10,42
1151,0:19:11,46
1152,0:19:12,41
1153,0:19:13,38
1154,0:19:14,44
1155,0:19:15,39
1156,0:19:16,44
1157,0:19:17,43
1158,0:19:18,45
1159,0:19:19,43
1160,0:19:20,42
1161,0:19:21,43
1162,0:19:22,37
1163,0:19:23,39
1164,0:19:24,43
1165,0:19:25,42
1166,0:19:26,41
1167,0:19:27,38
1168,0:19:28,40
1169,0:19:29,40
1170,0:19:30,40
1171,0:19:31,42
1172,0:19:32,43
1173,0:19:33,38
1174,0:19:34,43
1175,0:19:35,37
1176,0:19:36,39
1177,0:19:37,38
1178,0:19:38,39
1179,0:19:39,39
1180,0:19:40,39
1181,0:19:41,45
1182,0:19:42,40
1183,0:19:43,43
1184,0:19:44,46
1185,0:19:45,43
1186,0:19:46,40
1187,0:19:47,42
1188,0:19:48,43
1189,0:19:49,47
1190,0:19:50,39
1191,0:19:51,39
1192,0:19:52,44
1193,0:19:53,39
1194,0:19:54,46
1195,0:19:55,37
1196,0:19:56,41
1197,0:19:57,41
1198,0:19:58,47
1199,0:19:59,39
1200,0:20:00,45
1201,0:20:01,41
1202,0:20:02,45
1203,0:20:03,43
1204,0:20:04,46
1205,0:20:05,42
1206,0:20:06,40
1207,0:20:07,41
1208,0:20:08,41
1209,0:20:09,40
1210,0:20:10,39
1211,0:20:11,42
1212,0:20:12,41
1213,0:20:13,44
1214,0:20:14,43
1215,0:20:15,38
1216,0:20:16,38
1217,0:20:17,40
1218,0:20:18,36
1219,0:20:19,41
1220,0:20:20,40
1221,0:20:21,44
1222,0:20:22,43
1223,0:20:23,39
1224,0:20:24,39
1225,0:20:25,38
1226,0:20:26,45
1227,0:20:27,41
1228,0:20:28,45
1229,0:20:29,37
1230,0:20:30,40
1231,0:20:31,40
1232,0:20:32,45
1233,0:20:33,40
1234,0:20:34,38
1235,0:20:35,44
1236,0:20:36,44
1237,0:20:37,41
1238,0:20:38,45
1239,0:20:39,39
1240,0:20:40,43
1241,0:20:41,39
1242,0:20:42,42
1243,0:20:43,44
1244,0:20:44,45
1245,0:20:45,44
1246,0:20:46,47
1247,0:20:47,44
1248,0:20:48,40
1249,0:20:49,42
1250,0:20:50,45
1251,0:20:51,41
1252,0:20:52,44
1253,0:20:53,41
1254,0:20:54,38
1255,0:20:55,45
1256,0:20:56,38
1257,0:20:57,40
1258,0:20:58,46
1259,0:20:59,46
1260,0:21:00,42
1261,0:21:01,45
1262,0:21:02,39
1263,0:21:03,37
1264,0:21:04,44
1265,0:21:05,46
1266,0:21:06,38
1267,0:21:07,43
1268,0:21:08,38
1269,0:21:09,41
1270,0:21:10,44
1271,0:21:11,43
1272,0:21:12,40
1273,0:21:13,41
1274,0:21:14,38
1275,0:21:15,40
1276,0:21:16,39
1277,0:21:17,40
1278,0:21:18,43
1279,0:21:19,39
1280,0:21:20,39
1281,0:21:21,39
1282,0:21:22,43
1283,0:21:23,39
1284,0:21:24,40
1285,0:21:25,39
1286,0:21:26,41
1287,0:21:27,44
1288,0:21:28,40
1289,0:21:29,42
1290,0:21:30,39
1291,0:21:31,38
1292,0:21:32,40
1293,0:21:33,46
1294,0:21:34,48
1295,0:21:35,47
1296,0:21:36,42
1297,0:21:37,49
1298,0:21:38,48
1299,0:21:39,44
1300,0:21:40,50
1301,0:21:41,51
1302,0:21:42,48
1303,0:21:43,43
1304,0:21:44,44
1305,0:21:45,47
1306,0:21:46,45
1307,0:21:47,44
1308,0:21:48,45
1309,0:21:49,42
1310,0:21:50,44
1311,0:21:51,46
1312,0:21:52,44
1313,0:21:53,42
1314,0:21:54,42
1315,0:21:55,48
1316,0:21:56,46
1317,0:21:57,42
1318,0:21:58,49
1319,0:21:59,42
1320,0:22:00,45
1321,0:22:01,40
1322,0:22:02,43
1323,0:22:03,47
1324,0:22:04,43
1325,0:22:05,41
1326,0:22:06,47
1327,0:22:07,42
1328,0:22:08,42
1329,0:22:09,41
1330,0:22:10,46
1331,0:22:11,38
1332,0:22:12,41
1333,0:22:13,42
1334,0:22:14,42
1335,0:22:15,47
1336,0:22:16,42
1337,0:22:17,42
1338,0:22:18,38
1339,0:22:19,39
1340,0:22:20,44
1341,0:22:21,44
1342,0:22:22,40
1343,0:22:23,39
1344,0:22:24,41
1345,0:22:25,38
1346,0:22:26,46
1347,0:22:27,47
1348,0:22:28,44
1349,0:22:29,45
1350,0:22:30,41
1351,0:22:31,41
1352,0:22:32,45
1353,0:22:33,41
1354,0:22:34,47
1355,0:22:35,42
1356,0:22:36,45
1357,0:22:37,45
1358,0:22:38,41
1359,0:22:39,47
1360,0:22:40,44
1361,0:22:41,45
1362,0:22:42,41
1363,0:22:43,42
1364,0:22:44,46
1365,0:22:45,43
1366,0:22:46,40
1367,0:22:47,40
1368,0:22:48,39
1369,0:22:49,39
1370,0:22:50,38
1371,0:22:51,39
1372,0:22:52,46
1373,0:22:53,45
1374,0:22:54,45
1375,0:22:55,41
1376,0:22:56,40
1377,0:22:57,39
1378,0:22:58,39
1379,0:22:59,44
1380,0:23:00,45
1381,0:23:01,40
1382,0:23:02,45
1383,0:23:03,40
1384,0:23:04,40
1385,0:23:05,47
1386,0:23:06,39
1387,0:23:07,40
1388,0:23:08,46
1389,0:23:09,39
1390,0:23:10,40
1391,0:23:11,38
1392,0:23:12,42
1393,0:23:13,45
1394,0:23:14,39
1395,0:23:15,41
1396,0:23:16,44
1397,0:23:17,41
1398,0:23:18,43
1399,0:23:19,39
1400,0:23:20,41
1401,0:23:21,40
1402,0:23:22,45
1403,0:23:23,39
1404,0:23:24,40
1405,0:23:25,45
1406,0:23:26,39
1407,0:23:27,40
1408,0:23:28,39
1409,0:23:29,40
1410,0:23:30,44
1411,0:23:31,40
1412,0:23:32,41
1413,0:23:33,41
1414,0:23:34,37
1415,0:23:35,41
1416,0:23:36,38
1417,0:23:37,42
1418,0:23:38,47
1419,0:23:39,43
1420,0:23:40,44
1421,0:23:41,39
1422,0:23:42,43
1423,0:23:43,45
1424,0:23:44,43
1425,0:23:45,46
1426,0:23:46,41
1427,0:23:47,42
1428,0:23:48,41
1429,0:23:49,44
1430,0:23:50,49
1431,0:23:51,44
1432,0:23:52,46
1433,0:23:53,41
1434,0:23:54,45
1435,0:23:55,48
1436,0:23:56,40
1437,0:23:57,46
1438,0:23:58,41
1439,0:23:59,43
1440,0:24:00,45
1441,0:24:01,46
1442,0:24:02,41
1443,0:24:03,40
1444,0:24:04,42
1445,0:24:05,46
1446,0:24:06,42
1447,0:24:07,45
1448,0:24:08,43
1449,0:24:09,46
1450,0:24:10,42
1451,0:24:11,38
1452,0:24:12,44
1453,0:24:13,46
1454,0:24:14,44
1455,0:24:15,42
1456,0:24:16,44
1457,0:24:17,41
1458,0:24:18,40
1459,0:24:19,42
1460,0:24:20,38
1461,0:24:21,40
1462,0:24:22,45
1463,0:24:23,40
1464,0:24:24,41
1465,0:24:25,37
1466,0:24:26,38
1467,0:24:27,41
1468,0:24:28,41
1469,0:24:29,39
1470,0:24:30,45
1471,0:24:31,43
1472,0:24:32,41
1473,0:24:33,43
1474,0:24:34,42
1475,0:24:35,42
1476,0:24:36,40
1477,0:24:37,36
1478,0:24:38,40
1479,0:24:39,36
1480,0:24:40,46
1481,0:24:41,42
1482,0:24:42,45
1483,0:24:43,42
1484,0:24:44,38
1485,0:24:45,39
1486,0:24:46,37
1487,0:24:47,39
1488,0:24:48,43
1489,0:24:49,42
1490,0:24:50,41
1491,0:24:51,38
1492,0:24:52,43
1493,0:24:53,42
1494,0:24:54,36
1495,0:24:55,45
1496,0:24:56,38
1497,0:24:57,43
1498,0:24:58,37
1499,0:24:59,41
1500,0:25:00,37
1501,0:25:01,35
1502,0:25:02,43
1503,0:25:03,41
1504,0:25:04,38
1505,0:25:05,40
1506,0:25:06,41
1507,0:25:07,39
1508,0:25:08,40
1509,0:25:09,38
1510,0:25:10,38
1511,0:25:11,44
1512,0:25:12,38
1513,0:25:13,39
1514,0:25:14,44
1515,0:25:15,37
1516,0:25:16,42
1517,0:25:17,36
1518,0:25:18,35
1519,0:25:19,38
1520,0:25:20,35
1521,0:25:21,36
1522,0:25:22,40
1523,0:25:23,34
1524,0:25:24,41
1525,0:25:25,38
1526,0:25:26,41
1527,0:25:27,42
1528,0:25:28,40
1529,0:25:29,36
1530,0:25:30,43
1531,0:25:31,37
1532,0:25:32,41
1533,0:25:33,43
1534,0:25:34,39
1535,0:25:35,37
1536,0:25:36,39
1537,0:25:37,38
1538,0:25:38,42
1539,0:25:39,41
1540,0:25:40,40
1541,0:25:41,35
1542,0:25:42,42
1543,0:25:43,41
1544,0:25:44,37
1545,0:25:45,38
1546,0:25:46,40
1547,0:25:47,38
1548,0:25:48,37
1549,0:25:49,35
1550,0:25:50,42
1551,0:25:51,45
1552,0:25:52,37
1553,0:25:53,38
1554,0:25:54,42
1555,0:25:55,38
1556,0:25:56,38
1557,0:25:57,37
1558,0:25:58,40
1559,0:25:59,41
1560,0:26:00,45
1561,0:26:01,40
1562,0:26:02,42
1563,0:26:03,43
1564,0:26:04,39
1565,0:26:05,43
1566,0:26:06,41
1567,0:26:07,37
1568,0:26:08,38
1569,0:26:09,41
1570,0:26:10,40
1571,0:26:11,44
1572,0:26:12,45
1573,0:26:13,42
1574,0:26:14,39
1575,0:26:15,38
1576,0:26:16,39
1577,0:26:17,43
1578,0:26:18,42
1579,0:26:19,42
1580,0:26:20,45
1581,0:26:21,39
1582,0:26:22,42
1583,0:26:23,42
1584,0:26:24,43
1585,0:26:25,39
1586,0:26:26,42
1587,0:26:27,44
1588,0:26:28,44
1589,0:26:29,42
1590,0:26:30,44
1591,0:26:31,41
1592,0:26:32,45
1593,0:26:33,43
1594,0:26:34,40
1595,0:26:35,40
1596,0:26:36,43
1597,0:26:37,49
1598,0:26:38,43
1599,0:26:39,44
1600,0:26:40,47
1601,0:26:41,39
1602,0:26:42,39
1603,0:26:43,40
1604,0:26:44,47
1605,0:26:45,39
1606,0:26:46,40
1607,0:26:47,46
1608,0:26:48,41
1609,0:26:49,46
1610,0:26:50,42
1611,0:26:51,41
1612,0:26:52,40
1613,0:26:53,44
1614,0:26:54,42
1615,0:26:55,47
1616,0:26:56,50
1617,0:26:57,46
1618,0:26:58,45
1619,0:26:59,43
1620,0:27:00,48
1621,0:27:01,48
1622,0:27:02,46
1623,0:27:03,47
1624,0:27:04,49
1625,0:27:05,43
1626,0:27:06,44
1627,0:27:07,45
1628,0:27:08,43
1629,0:27:09,44
1630,0:27:10,48
1631,0:27:11,49
1632,0:27:12,43
1633,0:27:13,46
1634,0:27:14,42
1635,0:27:15,47
1636,0:27:16,43
1637,0:27:17,46
1638,0:27:18,42
1639,0:27:19,45
1640,0:27:20,48
1641,0:27:21,44
1642,0:27:22,43
1643,0:27:23,46
1644,0:27:24,46
1645,0:27:25,44
1646,0:27:26,46
1647,0:27:27,43
1648,0:27:28,43
1649,0:27:29,41
1650,0:27:30,46
1651,0:27:31,49
1652,0:27:32,44
1653,0:27:33,45
