              DRT4 Data File V2.0
============================================================

1) Subject Information
Subject Name:  
Subject No:  
Date of Birth:  
Subject Address:  
Operator:   
Date: 12:00:43 (7/5/2025) 
DRT4 Serial Number: #3173 
Comment:  

2) Monitor Schedule
Indefinite monitoring until stopped by user
3) Display Configuration
Total Graph Number: 1 
Active Graph Number: 1 
Sampling Rate:   1/sec 
Time Constant: off 
Time Offset: 0.5 sec 
Time Offset: 0 sec 
Total Mark Number: 15 
Active Mark Number: 15 
No: 	Hour	Min	Sec	Label	Comment	Current	Heater1	Heater2
1: 	0	10	47	Event1	PC User Marker			
2: 	0	12	19	Event2	PC User Marker			
3: 	0	15	21	Event3	PC User Marker			
4: 	0	16	59	Event4	PC User Marker			
5: 	0	19	22	Event5	PC User Marker			
6: 	0	21	44	Event6	PC User Marker			
7: 	0	23	26	Event7	PC User Marker			
8: 	0	25	15	Event8	PC User Marker			
9: 	0	26	17	Event9	PC User Marker			
10: 	0	27	44	Event10	PC User Marker			
11: 	0	27	59	Event11	PC User Marker			
12: 	0	28	52	Event12	PC User Marker			
13: 	0	29	43	Event13	PC User Marker			
14: 	0	30	31	Event14	PC User Marker			
15: 	0	30	54	Event15				


4) Trace Data
No: 	Hour 	Min 	Sec 	F1 
1748	0	29	7	 74.6 
1749	0	29	8	 50.1 
1750	0	29	9	 50.4 
1751	0	29	10	 48.1 
1752	0	29	11	 48.3 
1753	0	29	12	 57.5 
1754	0	29	13	 75.8 
1755	0	29	14	111.4 
1756	0	29	15	159.5 
1757	0	29	16	178.8 
1758	0	29	17	120.6 
1759	0	29	18	106.0 
1760	0	29	19	 99.8 
1761	0	29	20	 83.1 
1762	0	29	21	 69.5 
1763	0	29	22	 59.5 
1764	0	29	23	 62.4 
1765	0	29	24	 73.4 
1766	0	29	25	 96.1 
1767	0	29	26	118.9 
1768	0	29	27	151.9 
1769	0	29	28	143.8 
1770	0	29	29	118.3 
1771	0	29	30	112.6 
1772	0	29	31	 82.1 
1773	0	29	32	 66.5 
1774	0	29	33	 47.9 
1775	0	29	34	 48.8 
1776	0	29	35	 66.9 
1777	0	29	36	 67.2 
1778	0	29	37	 64.2 
1779	0	29	38	108.2 
1780	0	29	39	196.0 
1781	0	29	40	186.9 
1782	0	29	41	193.7 
1783	0	29	42	411.9 
1784	0	29	43	610.8 
1785	0	29	44	335.5 
1786	0	29	45	173.7 
1787	0	29	46	143.4 
1788	0	29	47	124.0 
1789	0	29	48	121.7 
1790	0	29	49	105.8 
1791	0	29	50	148.3 
1792	0	29	51	151.3 
1793	0	29	52	439.0 
1794	0	29	53	566.3 
1795	0	29	54	400.9 
1796	0	29	55	246.2 
1797	0	29	56	135.3 
1798	0	29	57	 89.8 
1799	0	29	58	211.9 
1800	0	29	59	114.4 
1801	0	30	0	163.0 
1802	0	30	1	140.9 
1803	0	30	2	472.4 
1804	0	30	3	452.3 
1805	0	30	4	204.5 
1806	0	30	5	193.1 
1807	0	30	6	145.5 
1808	0	30	7	227.7 
1809	0	30	8	129.9 
1810	0	30	9	132.2 
1811	0	30	10	109.5 
1812	0	30	11	268.8 
1813	0	30	12	419.4 
1814	0	30	13	202.4 
1815	0	30	14	163.7 
1816	0	30	15	 97.4 
1817	0	30	16	 98.8 
1818	0	30	17	114.7 
1819	0	30	18	 73.1 
1820	0	30	19	152.5 
1821	0	30	20	 90.2 
1822	0	30	21	 66.4 
1823	0	30	22	140.4 
1824	0	30	23	102.8 
1825	0	30	24	 78.0 
1826	0	30	25	162.3 
1827	0	30	26	 87.5 
1828	0	30	27	 73.2 
1829	0	30	28	210.3 
1830	0	30	29	160.9 
1831	0	30	30	169.1 
1832	0	30	31	116.4 
1833	0	30	32	109.7 
1834	0	30	33	204.0 
1835	0	30	34	116.6 
1836	0	30	35	106.5 
1837	0	30	36	157.3 
1838	0	30	37	107.7 
1839	0	30	38	184.6 
1840	0	30	39	122.2 
1841	0	30	40	111.5 
1842	0	30	41	149.8 
1843	0	30	42	131.5 
1844	0	30	43	105.4 
1845	0	30	44	217.4 
1846	0	30	45	109.1 
1847	0	30	46	117.1 
1848	0	30	47	 96.4 
1849	0	30	48	 75.8 
1850	0	30	49	 76.3 
1851	0	30	50	 80.6 
1852	0	30	51	116.1 
1853	0	30	52	203.4 
1854	0	30	53	104.1 
1855	0	30	54	 85.7 
1856	0	30	55	 74.3 
1857	0	30	56	 66.0 
1858	0	30	57	 70.9 
1859	0	30	58	 76.3 
1860	0	30	59	 60.6 
1861	0	31	0	 69.2 
1862	0	31	1	 79.1 
1863	0	31	2	 85.4 
1864	0	31	3	 96.3 
1865	0	31	4	 94.1 
1866	0	31	5	102.0 
1867	0	31	6	 90.8 
1868	0	31	7	 75.8 
1869	0	31	8	 58.2 
1870	0	31	9	 52.8 
1871	0	31	10	 61.2 
1872	0	31	11	101.9 
1873	0	31	12	 87.1 
1874	0	31	13	 83.2 
1875	0	31	14	 79.3 
1876	0	31	15	 78.4 
1877	0	31	16	 82.4 
1878	0	31	17	102.6 
1879	0	31	18	 93.3 
1880	0	31	19	 83.2 
1881	0	31	20	 66.2 
1882	0	31	21	 64.4 
1883	0	31	22	 61.5 
1884	0	31	23	 71.5 
1885	0	31	24	 75.8 
1886	0	31	25	 83.1 
1887	0	31	26	 78.9 
1888	0	31	27	 74.0 
1889	0	31	28	 70.4 
1890	0	31	29	 61.8 
1891	0	31	30	 56.0 
1892	0	31	31	 50.3 
1893	0	31	32	 59.9 
1894	0	31	33	 67.9 
1895	0	31	34	 71.2 
1896	0	31	35	 76.0 
1897	0	31	36	 83.1 
1898	0	31	37	 87.8 
1899	0	31	38	 88.4 
1900	0	31	39	 98.7 
1901	0	31	40	 98.7 
1902	0	31	41	 98.2 
1903	0	31	42	108.5 
1904	0	31	43	 99.3 
1905	0	31	44	 89.9 
1906	0	31	45	 85.9 
1907	0	31	46	 83.8 
1908	0	31	47	 83.4 
1909	0	31	48	 95.4 
1910	0	31	49	101.7 
1911	0	31	50	 99.7 
1912	0	31	51	101.2 
1913	0	31	52	109.2 
1914	0	31	53	102.8 
1915	0	31	54	126.6 
1916	0	31	55	101.5 
1917	0	31	56	 97.1 
1918	0	31	57	 91.0 
1919	0	31	58	101.2 
1920	0	31	59	106.2 
1921	0	32	0	 95.3 
1922	0	32	1	106.3 
1923	0	32	2	123.5 
1924	0	32	3	147.6 
1925	0	32	4	137.3 
1926	0	32	5	125.9 
1927	0	32	6	136.1 
1928	0	32	7	130.8 
1929	0	32	8	140.5 
1930	0	32	9	137.7 
1931	0	32	10	130.9 
1932	0	32	11	126.1 
1933	0	32	12	130.2 
1934	0	32	13	161.9 
1935	0	32	14	160.2 
1936	0	32	15	148.6 
1937	0	32	16	170.5 
1938	0	32	17	190.1 
1939	0	32	18	167.3 
1940	0	32	19	170.2 
1941	0	32	20	165.2 
1942	0	32	21	168.8 
1943	0	32	22	151.2 
1944	0	32	23	151.9 
1945	0	32	24	133.9 
1946	0	32	25	128.8 
1947	0	32	26	143.2 
1948	0	32	27	130.5 
1949	0	32	28	132.8 
1950	0	32	29	145.5 
1951	0	32	30	166.8 
1952	0	32	31	168.7 
1953	0	32	32	153.9 
1954	0	32	33	155.8 
1955	0	32	34	150.3 
1956	0	32	35	143.1 
1957	0	32	36	148.5 
1958	0	32	37	152.8 
1959	0	32	38	160.0 
1960	0	32	39	168.9 
1961	0	32	40	176.6 
1962	0	32	41	165.0 
1963	0	32	42	153.8 
1964	0	32	43	148.1 
1965	0	32	44	139.4 
1966	0	32	45	132.5 
1967	0	32	46	129.6 
1968	0	32	47	137.0 
1969	0	32	48	141.0 
1970	0	32	49	153.6 
1971	0	32	50	153.9 
1972	0	32	51	162.0 
1973	0	32	52	148.2 
1974	0	32	53	148.8 
1975	0	32	54	156.6 
1976	0	32	55	144.1 
1977	0	32	56	134.1 
1978	0	32	57	121.4 
1979	0	32	58	114.0 
1980	0	32	59	122.7 
1981	0	33	0	137.0 
1982	0	33	1	124.2 
1983	0	33	2	138.1 
1984	0	33	3	146.0 
1985	0	33	4	146.9 
1986	0	33	5	146.6 
1987	0	33	6	157.0 
1988	0	33	7	160.7 
1989	0	33	8	145.2 
1990	0	33	9	148.2 
1991	0	33	10	132.1 
1992	0	33	11	135.7 
1993	0	33	12	146.4 
1994	0	33	13	144.2 
1995	0	33	14	158.3 
1996	0	33	15	178.0 
1997	0	33	16	180.5 
1998	0	33	17	179.5 
1999	0	33	18	158.9 
2000	0	33	19	165.0 
2001	0	33	20	157.1 
2002	0	33	21	168.4 
2003	0	33	22	146.2 
2004	0	33	23	150.3 
2005	0	33	24	152.3 
2006	0	33	25	173.8 
2007	0	33	26	210.6 
2008	0	33	27	199.3 
2009	0	33	28	187.2 
2010	0	33	29	183.2 
2011	0	33	30	167.7 
2012	0	33	31	157.5 
2013	0	33	32	148.8 
2014	0	33	33	147.1 
2015	0	33	34	142.9 
2016	0	33	35	144.4 
2017	0	33	36	155.4 
2018	0	33	37	164.4 
2019	0	33	38	164.4 
2020	0	33	39	162.9 
2021	0	33	40	157.7 
2022	0	33	41	161.3 
2023	0	33	42	153.2 
2024	0	33	43	138.4 
2025	0	33	44	132.3 
2026	0	33	45	137.7 
2027	0	33	46	131.8 
2028	0	33	47	145.7 
2029	0	33	48	127.4 
2030	0	33	49	135.3 
2031	0	33	50	122.0 
2032	0	33	51	126.3 
2033	0	33	52	143.5 
2034	0	33	53	139.2 
2035	0	33	54	169.1 
2036	0	33	55	160.0 
2037	0	33	56	143.5 
2038	0	33	57	144.1 
2039	0	33	58	228.6 
2040	0	33	59	229.6 
2041	0	34	0	150.2 
2042	0	34	1	139.2 
2043	0	34	2	129.7 
2044	0	34	3	232.1 
2045	0	34	4	200.5 
2046	0	34	5	263.1 
2047	0	34	6	130.2 
2048	0	34	7	106.2 
2049	0	34	8	 93.8 
2050	0	34	9	 63.2 
2051	0	34	10	 83.4 
2052	0	34	11	 86.0 
2053	0	34	12	 72.4 
2054	0	34	13	 68.3 
2055	0	34	14	 79.0 
