              DRT4 Data File V2.0
============================================================
1) Subject Information
Subject Name: 
Subject No: 
Date of Birth: 
Subject Address: 
Operator:  
Date: 11:59:31 (13/3/2026)
DRT4 Serial Number: #3173
Comment: 
2) Monitor Schedule
Indefinite monitoring until stopped by user
3) Display Configuration
Total Graph Number: 1 
Active Graph Number: 1 
Sampling Rate:   1/sec 
Time Constant: off 
Time Offset: 0.5 sec 
Time Offset: 0 sec 
Total Mark Number: 0 
Active Mark Number: 1 
No: 	Hour	Min	Sec	Label	Comment	Current	Heater1	Heater2
4) Trace Data
No: 	Hour 	Min 	Sec 	F1 
1	0	0	0	 33.9 
2	0	0	1	 34.1 
924	0	15	23	110.7 
925	0	15	24	123.3 
926	0	15	25	111.0 
927	0	15	26	113.2 
928	0	15	27	116.8 
929	0	15	28	 79.1 
930	0	15	29	 60.0 
931	0	15	30	 48.1 
932	0	15	31	 40.7 
933	0	15	32	 43.7 
934	0	15	33	 50.4 
935	0	15	34	 40.9 
936	0	15	35	 36.2 
937	0	15	36	 23.6 
938	0	15	37	 14.3 
939	0	15	38	 13.7 
940	0	15	39	119.4 
941	0	15	40	141.2 
942	0	15	41	 44.2 
943	0	15	42	 38.3 
944	0	15	43	 97.8 
945	0	15	44	 87.6 
946	0	15	45	103.5 
947	0	15	46	160.5 
948	0	15	47	157.2 
949	0	15	48	 95.3 
950	0	15	49	131.3 
951	0	15	50	108.6 
952	0	15	51	 87.4 
953	0	15	52	 93.4 
954	0	15	53	 85.6 
955	0	15	54	103.6 
956	0	15	55	110.8 
957	0	15	56	 81.5 
958	0	15	57	 99.2 
959	0	15	58	 81.2 
960	0	15	59	122.4 
961	0	16	0	131.5 
962	0	16	1	110.7 
963	0	16	2	118.4 
964	0	16	3	105.2 
965	0	16	4	 62.3 
966	0	16	5	 35.4 
967	0	16	6	 41.6 
968	0	16	7	 85.7 
969	0	16	8	 62.2 
970	0	16	9	 51.4 
971	0	16	10	 52.4 
972	0	16	11	 33.4 
973	0	16	12	 47.9 
974	0	16	13	 44.8 
975	0	16	14	 32.6 
976	0	16	15	 22.8 
977	0	16	16	 21.4 
978	0	16	17	 28.0 
979	0	16	18	 25.5 
980	0	16	19	 29.4 
981	0	16	20	 63.2 
982	0	16	21	 94.9 
983	0	16	22	 33.4 
984	0	16	23	183.8 
985	0	16	24	385.3 
986	0	16	25	239.3 
987	0	16	26	171.4 
988	0	16	27	195.4 
989	0	16	28	 85.9 
990	0	16	29	 94.6 
991	0	16	30	 99.4 
992	0	16	31	146.2 
993	0	16	32	155.0 
994	0	16	33	111.3 
995	0	16	34	116.9 
996	0	16	35	116.3 
997	0	16	36	109.0 
998	0	16	37	 85.0 
999	0	16	38	 80.4 
1000	0	16	39	 79.4 
1001	0	16	40	 86.1 
1002	0	16	41	 86.5 
1003	0	16	42	 86.8 
1004	0	16	43	103.3 
1005	0	16	44	105.2 
1006	0	16	45	120.5 
1007	0	16	46	 73.4 
1008	0	16	47	124.5 
1009	0	16	48	112.4 
1010	0	16	49	 56.8 
1011	0	16	50	 53.5 
1012	0	16	51	 28.9 
1013	0	16	52	 29.1 
1014	0	16	53	 36.3 
1015	0	16	54	 20.0 
1016	0	16	55	  9.1 
1017	0	16	56	 13.7 
1018	0	16	57	 28.7 
1019	0	16	58	 17.5 
1020	0	16	59	 11.7 
1021	0	17	0	 17.6 
1022	0	17	1	230.3 
1023	0	17	2	 37.6 
1024	0	17	3	 28.7 
1025	0	17	4	 94.9 
1026	0	17	5	115.3 
1027	0	17	6	 99.0 
1028	0	17	7	 72.5 
1029	0	17	8	 65.9 
1030	0	17	9	 76.1 
1031	0	17	10	 75.2 
1032	0	17	11	109.5 
1033	0	17	12	115.6 
1034	0	17	13	130.9 
1035	0	17	14	132.0 
1036	0	17	15	116.6 
1037	0	17	16	104.5 
1038	0	17	17	 74.1 
1039	0	17	18	 68.6 
1040	0	17	19	 56.6 
1041	0	17	20	 59.1 
1042	0	17	21	 70.3 
1043	0	17	22	 80.8 
1044	0	17	23	 60.3 
1045	0	17	24	 87.7 
1046	0	17	25	 56.7 
1047	0	17	26	 44.8 
1048	0	17	27	 58.8 
1049	0	17	28	 66.8 
1050	0	17	29	 54.3 
1051	0	17	30	 56.5 
1052	0	17	31	 47.0 
1053	0	17	32	 67.6 
1054	0	17	33	 72.8 
1055	0	17	34	 50.7 
1056	0	17	35	 25.8 
1057	0	17	36	 24.4 
1058	0	17	37	 76.2 
1059	0	17	38	320.3 
1060	0	17	39	432.2 
1061	0	17	40	 72.6 
1062	0	17	41	 40.7 
1063	0	17	42	 42.3 
1064	0	17	43	 62.9 
1065	0	17	44	227.5 
1066	0	17	45	217.6 
1067	0	17	46	186.8 
1068	0	17	47	154.4 
1069	0	17	48	159.0 
1070	0	17	49	194.9 
1071	0	17	50	227.2 
1072	0	17	51	193.6 
1073	0	17	52	154.7 
1074	0	17	53	141.2 
1075	0	17	54	136.1 
1076	0	17	55	137.0 
1077	0	17	56	136.0 
1078	0	17	57	131.9 
1079	0	17	58	 87.8 
1080	0	17	59	107.3 
1081	0	18	0	 96.6 
1082	0	18	1	 70.6 
1083	0	18	2	 63.3 
1084	0	18	3	 73.1 
1085	0	18	4	 80.5 
1086	0	18	5	 79.3 
1087	0	18	6	 77.2 
1088	0	18	7	136.9 
1089	0	18	8	105.2 
1090	0	18	9	108.9 
1091	0	18	10	 81.3 
1092	0	18	11	117.2 
1093	0	18	12	317.8 
1094	0	18	13	245.5 
1095	0	18	14	179.7 
1096	0	18	15	 61.9 
1097	0	18	16	 33.9 
1098	0	18	17	 34.1 
1099	0	18	18	 47.8 
1100	0	18	19	 51.3 
1101	0	18	20	 52.0 
1102	0	18	21	 49.5 
1103	0	18	22	 46.8 
1104	0	18	23	233.8 
1105	0	18	24	448.1 
1106	0	18	25	186.5 
1107	0	18	26	139.3 
1108	0	18	27	 47.8 
1109	0	18	28	 26.8 
1110	0	18	29	 17.9 
1111	0	18	30	 17.1 
1112	0	18	31	 11.0 
1113	0	18	32	  5.5 
1114	0	18	33	  3.0 
1115	0	18	34	  4.9 
1116	0	18	35	  5.3 
1117	0	18	36	 12.5 
1118	0	18	37	 13.1 
1119	0	18	38	 35.9 
1120	0	18	39	 36.3 
1121	0	18	40	 29.8 
1122	0	18	41	 31.3 
1123	0	18	42	 14.6 
1124	0	18	43	 31.0 
1125	0	18	44	 37.7 
1126	0	18	45	 30.3 
1127	0	18	46	 11.3 
1128	0	18	47	 41.3 
1129	0	18	48	452.8 
1130	0	18	49	290.1 
1131	0	18	50	156.8 
1132	0	18	51	594.1 
1133	0	18	52	840.0 
1134	0	18	53	557.6 
1135	0	18	54	127.9 
1136	0	18	55	 69.0 
1137	0	18	56	 43.0 
1138	0	18	57	 56.2 
1139	0	18	58	 79.9 
1140	0	18	59	105.6 
1141	0	19	0	108.8 
1142	0	19	1	113.2 
1143	0	19	2	127.2 
1144	0	19	3	155.5 
1145	0	19	4	198.4 
1146	0	19	5	168.0 
1147	0	19	6	151.0 
1148	0	19	7	188.4 
1149	0	19	8	192.2 
1150	0	19	9	229.6 
1151	0	19	10	217.8 
1152	0	19	11	225.7 
1153	0	19	12	191.6 
1154	0	19	13	221.9 
1155	0	19	14	213.0 
1156	0	19	15	156.0 
1157	0	19	16	158.4 
1158	0	19	17	116.2 
1159	0	19	18	 90.3 
1160	0	19	19	102.4 
1161	0	19	20	101.0 
1162	0	19	21	 75.3 
1163	0	19	22	 54.1 
1164	0	19	23	 42.8 
1165	0	19	24	116.6 
1166	0	19	25	 12.9 
1167	0	19	26	 11.9 
1168	0	19	27	 15.9 
1169	0	19	28	139.8 
1170	0	19	29	153.8 
1171	0	19	30	141.6 
1172	0	19	31	132.0 
1173	0	19	32	116.3 
1174	0	19	33	116.7 
1175	0	19	34	148.7 
1176	0	19	35	255.7 
1177	0	19	36	307.6 
1178	0	19	37	249.4 
1179	0	19	38	229.0 
1180	0	19	39	228.0 
1181	0	19	40	208.2 
1182	0	19	41	211.2 
1183	0	19	42	226.8 
1184	0	19	43	208.5 
1185	0	19	44	182.6 
1186	0	19	45	193.1 
1187	0	19	46	138.5 
1188	0	19	47	148.8 
1189	0	19	48	107.1 
1190	0	19	49	 83.8 
1191	0	19	50	 56.4 
1192	0	19	51	 55.9 
1193	0	19	52	 34.1 
1194	0	19	53	 25.7 
1195	0	19	54	 30.8 
1196	0	19	55	 33.5 
1197	0	19	56	 29.2 
1198	0	19	57	 22.8 
1199	0	19	58	 40.1 
1200	0	19	59	165.1 
1201	0	20	0	255.3 
1202	0	20	1	212.1 
1203	0	20	2	155.1 
1204	0	20	3	128.3 
1205	0	20	4	199.7 
1206	0	20	5	195.0 
1207	0	20	6	207.7 
1208	0	20	7	209.8 
1209	0	20	8	225.4 
1210	0	20	9	217.2 
1211	0	20	10	155.0 
1212	0	20	11	166.7 
1213	0	20	12	113.3 
1214	0	20	13	137.3 
1215	0	20	14	160.8 
1216	0	20	15	115.3 
1217	0	20	16	112.2 
1218	0	20	17	135.7 
1219	0	20	18	186.5 
1220	0	20	19	137.2 
1221	0	20	20	119.5 
1222	0	20	21	194.0 
1223	0	20	22	139.5 
1224	0	20	23	116.3 
1225	0	20	24	 57.9 
1226	0	20	25	 59.1 
1227	0	20	26	 41.2 
1228	0	20	27	 42.9 
1229	0	20	28	 27.6 
1230	0	20	29	 46.9 
1231	0	20	30	 43.4 
1232	0	20	31	 56.1 
1233	0	20	32	138.6 
1234	0	20	33	206.1 
1235	0	20	34	171.3 
1236	0	20	35	159.8 
1237	0	20	36	305.9 
1238	0	20	37	229.8 
1239	0	20	38	275.0 
1240	0	20	39	132.9 
1241	0	20	40	193.0 
1242	0	20	41	189.0 
1243	0	20	42	183.8 
1244	0	20	43	171.7 
1245	0	20	44	177.2 
1246	0	20	45	193.1 
1247	0	20	46	168.6 
1248	0	20	47	151.7 
1249	0	20	48	226.9 
1250	0	20	49	144.6 
1251	0	20	50	130.0 
1252	0	20	51	152.4 
1253	0	20	52	171.2 
1254	0	20	53	141.9 
1255	0	20	54	 93.2 
1256	0	20	55	 79.6 
1257	0	20	56	 50.3 
1258	0	20	57	 39.9 
1259	0	20	58	 36.8 
1260	0	20	59	 78.7 
1261	0	21	0	 35.3 
1262	0	21	1	 19.8 
1263	0	21	2	 42.5 
1264	0	21	3	 42.6 
1265	0	21	4	322.8 
1266	0	21	5	235.1 
1267	0	21	6	305.1 
1268	0	21	7	303.1 
1269	0	21	8	272.4 
1270	0	21	9	248.5 
1271	0	21	10	188.3 
1272	0	21	11	114.3 
1273	0	21	12	158.1 
1274	0	21	13	163.8 
1275	0	21	14	141.5 
1276	0	21	15	161.4 
1277	0	21	16	167.5 
1278	0	21	17	176.5 
1279	0	21	18	182.4 
1280	0	21	19	266.7 
1281	0	21	20	272.5 
1282	0	21	21	 88.3 
1283	0	21	22	 68.9 
1284	0	21	23	 73.8 
1285	0	21	24	 77.9 
1286	0	21	25	 60.6 
1287	0	21	26	 58.2 
1288	0	21	27	 43.3 
1289	0	21	28	 52.8 
1290	0	21	29	 41.1 
1291	0	21	30	 27.2 
1292	0	21	31	 77.4 
1293	0	21	32	 57.4 
1294	0	21	33	 53.4 
1295	0	21	34	228.8 
1296	0	21	35	384.4 
1297	0	21	36	194.0 
1298	0	21	37	206.1 
1299	0	21	38	211.8 
1300	0	21	39	235.1 
1301	0	21	40	268.8 
1302	0	21	41	248.5 
1303	0	21	42	228.8 
1304	0	21	43	177.7 
1305	0	21	44	182.6 
1306	0	21	45	202.8 
1307	0	21	46	182.1 
1308	0	21	47	219.2 
1309	0	21	48	229.9 
1310	0	21	49	218.8 
1311	0	21	50	193.5 
1312	0	21	51	175.6 
1313	0	21	52	150.0 
1314	0	21	53	120.5 
1315	0	21	54	125.7 
1316	0	21	55	193.1 
1317	0	21	56	137.9 
1318	0	21	57	 74.4 
1319	0	21	58	 87.5 
1320	0	21	59	 69.1 
1321	0	22	0	 75.0 
1322	0	22	1	 66.8 
1323	0	22	2	 95.5 
1324	0	22	3	149.7 
1325	0	22	4	160.3 
1326	0	22	5	141.8 
1327	0	22	6	 77.9 
1328	0	22	7	 71.6 
1329	0	22	8	 48.2 
1330	0	22	9	 38.0 
1331	0	22	10	 25.4 
1332	0	22	11	334.8 
1333	0	22	12	230.3 
1334	0	22	13	149.1 
1335	0	22	14	 98.1 
1336	0	22	15	181.5 
1337	0	22	16	311.4 
1338	0	22	17	394.4 
1339	0	22	18	472.7 
1340	0	22	19	200.6 
1341	0	22	20	189.1 
1342	0	22	21	243.9 
1343	0	22	22	162.8 
1344	0	22	23	 95.8 
1345	0	22	24	 63.9 
1346	0	22	25	100.6 
1347	0	22	26	353.2 
1348	0	22	27	399.6 
1349	0	22	28	500.3 
1350	0	22	29	789.3 
1351	0	22	30	565.3 
1352	0	22	31	390.5 
1353	0	22	32	183.3 
1354	0	22	33	141.5 
1355	0	22	34	294.9 
1356	0	22	35	539.5 
1357	0	22	36	269.2 
1358	0	22	37	 82.8 
1359	0	22	38	 79.9 
1360	0	22	39	 62.3 
1361	0	22	40	 99.4 
1362	0	22	41	107.6 
1363	0	22	42	120.6 
1364	0	22	43	 75.4 
1365	0	22	44	 79.4 
1366	0	22	45	 49.9 
1367	0	22	46	525.8 
1368	0	22	47	690.2 
1369	0	22	48	248.9 
1370	0	22	49	318.3 
1371	0	22	50	204.4 
1372	0	22	51	187.7 
1373	0	22	52	204.8 
1374	0	22	53	 73.5 
1375	0	22	54	233.1 
1376	0	22	55	176.9 
1377	0	22	56	 30.0 
1378	0	22	57	  9.6 
1379	0	22	58	  8.8 
1380	0	22	59	 18.3 
1381	0	23	0	 27.7 
1382	0	23	1	 41.5 
1383	0	23	2	 13.5 
1384	0	23	3	 73.9 
1385	0	23	4	385.0 
1386	0	23	5	131.3 
1387	0	23	6	107.5 
1388	0	23	7	182.6 
1389	0	23	8	171.5 
1390	0	23	9	221.8 
1391	0	23	10	 47.8 
1392	0	23	11	 46.4 
1393	0	23	12	 94.0 
1394	0	23	13	 90.4 
1395	0	23	14	181.2 
1396	0	23	15	460.5 
1397	0	23	16	139.6 
1398	0	23	17	241.2 
1399	0	23	18	170.5 
1400	0	23	19	260.4 
1401	0	23	20	 50.4 
1402	0	23	21	162.4 
1403	0	23	22	224.2 
1404	0	23	23	191.0 
1405	0	23	24	187.9 
1406	0	23	25	147.6 
1407	0	23	26	171.9 
1408	0	23	27	208.0 
1409	0	23	28	 68.1 
1410	0	23	29	 54.8 
1411	0	23	30	 56.9 
1412	0	23	31	 60.9 
1413	0	23	32	 50.8 
1414	0	23	33	 66.3 
1415	0	23	34	 61.0 
1416	0	23	35	102.1 
1417	0	23	36	233.6 
1418	0	23	37	224.0 
1419	0	23	38	205.0 
1420	0	23	39	185.2 
1421	0	23	40	187.3 
1422	0	23	41	123.2 
1423	0	23	42	152.8 
1424	0	23	43	122.2 
1425	0	23	44	 63.0 
1426	0	23	45	 55.4 
1427	0	23	46	 93.5 
1428	0	23	47	 37.3 
1429	0	23	48	 30.2 
1430	0	23	49	 31.5 
1431	0	23	50	 26.6 
1432	0	23	51	 15.9 
1433	0	23	52	233.6 
1434	0	23	53	222.7 
1435	0	23	54	 54.9 
1436	0	23	55	158.7 
1437	0	23	56	 68.6 
1438	0	23	57	177.4 
1439	0	23	58	452.7 
1440	0	23	59	284.1 
1441	0	24	0	155.6 
1442	0	24	1	 96.5 
1443	0	24	2	101.8 
1444	0	24	3	 69.3 
1445	0	24	4	 68.2 
1446	0	24	5	 71.6 
1447	0	24	6	 71.4 
1448	0	24	7	 49.1 
1449	0	24	8	 45.7 
1450	0	24	9	 69.4 
1451	0	24	10	 72.7 
1452	0	24	11	 95.4 
1453	0	24	12	 95.8 
1454	0	24	13	 94.7 
1455	0	24	14	 68.5 
1456	0	24	15	132.3 
1457	0	24	16	174.4 
1458	0	24	17	137.0 
1459	0	24	18	112.7 
1460	0	24	19	 65.5 
1461	0	24	20	 55.2 
1462	0	24	21	 29.3 
1463	0	24	22	 24.8 
1464	0	24	23	 32.2 
1465	0	24	24	 29.8 
1466	0	24	25	 30.2 
1467	0	24	26	 22.4 
1468	0	24	27	 21.6 
1469	0	24	28	222.6 
1470	0	24	29	187.3 
1471	0	24	30	315.8 
1472	0	24	31	249.2 
1473	0	24	32	279.3 
1474	0	24	33	354.2 
1475	0	24	34	 94.8 
1476	0	24	35	 69.7 
1477	0	24	36	 45.5 
1478	0	24	37	 76.8 
1479	0	24	38	 30.2 
1480	0	24	39	 53.4 
1481	0	24	40	 54.0 
1482	0	24	41	 66.5 
1483	0	24	42	 59.6 
1484	0	24	43	 50.1 
1485	0	24	44	 18.8 
1486	0	24	45	  8.5 
1487	0	24	46	 18.6 
1488	0	24	47	 27.5 
1489	0	24	48	 12.5 
1490	0	24	49	  0.0 
1491	0	24	50	  0.0 
1492	0	24	51	 12.6 
1493	0	24	52	149.5 
1494	0	24	53	 82.1 
1495	0	24	54	 86.5 
1496	0	24	55	279.9 
1497	0	24	56	289.3 
1498	0	24	57	179.2 
1499	0	24	58	372.5 
1500	0	24	59	184.4 
1501	0	25	0	 66.1 
1502	0	25	1	 90.0 
1503	0	25	2	 26.5 
1504	0	25	3	 33.4 
1505	0	25	4	 24.3 
1506	0	25	5	144.3 
1507	0	25	6	370.7 
1508	0	25	7	293.9 
1509	0	25	8	343.2 
1510	0	25	9	369.5 
1511	0	25	10	645.7 
1512	0	25	11	113.6 
1513	0	25	12	108.2 
1514	0	25	13	 73.2 
1515	0	25	14	 54.5 
1516	0	25	15	 27.7 
1517	0	25	16	 28.4 
1518	0	25	17	 21.9 
1519	0	25	18	 23.5 
1520	0	25	19	 14.3 
1521	0	25	20	 14.6 
1522	0	25	21	 13.2 
1523	0	25	22	 10.6 
1524	0	25	23	 10.7 
1525	0	25	24	 17.6 
1526	0	25	25	 10.1 
1527	0	25	26	 16.4 
1528	0	25	27	 21.5 
1529	0	25	28	264.0 
1530	0	25	29	314.2 
1531	0	25	30	307.0 
1532	0	25	31	236.7 
1533	0	25	32	227.9 
1534	0	25	33	195.2 
1535	0	25	34	174.0 
1536	0	25	35	188.2 
1537	0	25	36	144.9 
1538	0	25	37	141.4 
1539	0	25	38	230.3 
1540	0	25	39	367.5 
1541	0	25	40	465.7 
1542	0	25	41	297.9 
1543	0	25	42	296.6 
1544	0	25	43	124.8 
1545	0	25	44	125.6 
1546	0	25	45	177.4 
1547	0	25	46	302.9 
1548	0	25	47	265.1 
1549	0	25	48	218.5 
1550	0	25	49	249.2 
1551	0	25	50	257.8 
1552	0	25	51	269.3 
1553	0	25	52	244.9 
1554	0	25	53	227.5 
1555	0	25	54	198.0 
1556	0	25	55	183.7 
1557	0	25	56	186.5 
1558	0	25	57	192.1 
1559	0	25	58	155.6 
1560	0	25	59	136.2 
1561	0	26	0	142.7 
1562	0	26	1	136.9 
1563	0	26	2	148.3 
1564	0	26	3	144.6 
1565	0	26	4	399.2 
1566	0	26	5	294.7 
1567	0	26	6	324.2 
1568	0	26	7	113.1 
1569	0	26	8	162.8 
1570	0	26	9	165.1 
1571	0	26	10	287.2 
1572	0	26	11	 99.1 
1573	0	26	12	 96.2 
1574	0	26	13	157.6 
1575	0	26	14	132.1 
1576	0	26	15	199.4 
1577	0	26	16	386.9 
1578	0	26	17	731.2 
1579	0	26	18	210.3 
1580	0	26	19	193.8 
1581	0	26	20	169.2 
1582	0	26	21	550.7 
1583	0	26	22	513.5 
1584	0	26	23	178.5 
1585	0	26	24	183.9 
1586	0	26	25	176.1 
1587	0	26	26	160.3 
1588	0	26	27	165.8 
1589	0	26	28	172.6 
1590	0	26	29	190.5 
1591	0	26	30	159.9 
1592	0	26	31	310.3 
1593	0	26	32	282.5 
1594	0	26	33	220.8 
1595	0	26	34	602.4 
1596	0	26	35	224.8 
1597	0	26	36	228.7 
1598	0	26	37	284.9 
1599	0	26	38	162.4 
1600	0	26	39	240.4 
1601	0	26	40	355.4 
