              DRT4 Data File V2.0
============================================================
1) Subject Information
Subject Name: 
Subject No: 
Date of Birth: 
Subject Address: 
Operator:  
Date: 11:11:48 (13/3/2026)
DRT4 Serial Number: #3173
Comment: 
2) Monitor Schedule
Indefinite monitoring until stopped by user
3) Display Configuration
Total Graph Number: 1 
Active Graph Number: 1 
Sampling Rate:   1/sec 
Time Constant: off 
Time Offset: 0.5 sec 
Time Offset: 0 sec 
Total Mark Number: 0 
Active Mark Number: 1 
No: 	Hour	Min	Sec	Label	Comment	Current	Heater1	Heater2
4) Trace Data
No: 	Hour 	Min 	Sec 	F1 
1	0	0	0	110.2 
2	0	0	1	117.6 
1860	0	30	59	 91.6 
1861	0	31	0	154.1 
1862	0	31	1	254.6 
1863	0	31	2	160.6 
1864	0	31	3	106.6 
1865	0	31	4	 95.2 
1866	0	31	5	112.2 
1867	0	31	6	114.7 
1868	0	31	7	132.0 
1869	0	31	8	150.4 
1870	0	31	9	176.0 
1871	0	31	10	170.4 
1872	0	31	11	157.8 
1873	0	31	12	135.2 
1874	0	31	13	134.7 
1875	0	31	14	139.8 
1876	0	31	15	132.5 
1877	0	31	16	119.3 
1878	0	31	17	117.5 
1879	0	31	18	146.2 
1880	0	31	19	137.0 
1881	0	31	20	142.0 
1882	0	31	21	147.0 
1883	0	31	22	125.4 
1884	0	31	23	146.9 
1885	0	31	24	192.4 
1886	0	31	25	172.8 
1887	0	31	26	179.8 
1888	0	31	27	221.2 
1889	0	31	28	184.2 
1890	0	31	29	139.7 
1891	0	31	30	120.8 
1892	0	31	31	 86.0 
1893	0	31	32	149.5 
1894	0	31	33	 71.6 
1895	0	31	34	 93.5 
1896	0	31	35	 46.4 
1897	0	31	36	 21.5 
1898	0	31	37	 63.6 
1899	0	31	38	102.9 
1900	0	31	39	 79.4 
1901	0	31	40	 45.5 
1902	0	31	41	158.8 
1903	0	31	42	 84.8 
1904	0	31	43	 69.1 
1905	0	31	44	 88.7 
1906	0	31	45	132.9 
1907	0	31	46	163.7 
1908	0	31	47	170.2 
1909	0	31	48	147.2 
1910	0	31	49	158.2 
1911	0	31	50	159.0 
1912	0	31	51	157.1 
1913	0	31	52	142.3 
1914	0	31	53	162.0 
1915	0	31	54	137.9 
1916	0	31	55	144.2 
1917	0	31	56	156.1 
1918	0	31	57	135.1 
1919	0	31	58	126.0 
1920	0	31	59	175.2 
1921	0	32	0	124.0 
1922	0	32	1	122.3 
1923	0	32	2	144.4 
1924	0	32	3	156.6 
1925	0	32	4	132.3 
1926	0	32	5	162.3 
1927	0	32	6	193.0 
1928	0	32	7	169.7 
1929	0	32	8	180.4 
1930	0	32	9	218.8 
1931	0	32	10	187.2 
1932	0	32	11	 94.4 
1933	0	32	12	101.2 
1934	0	32	13	 70.8 
1935	0	32	14	108.3 
1936	0	32	15	 84.1 
1937	0	32	16	 82.1 
1938	0	32	17	 95.2 
1939	0	32	18	 85.0 
1940	0	32	19	 76.0 
1941	0	32	20	105.2 
1942	0	32	21	111.8 
1943	0	32	22	 61.1 
1944	0	32	23	 99.4 
1945	0	32	24	 82.9 
1946	0	32	25	 56.1 
1947	0	32	26	117.3 
1948	0	32	27	130.7 
1949	0	32	28	142.2 
1950	0	32	29	178.2 
1951	0	32	30	262.4 
1952	0	32	31	366.2 
1953	0	32	32	187.8 
1954	0	32	33	258.1 
1955	0	32	34	200.7 
1956	0	32	35	247.8 
1957	0	32	36	224.6 
1958	0	32	37	125.7 
1959	0	32	38	112.5 
1960	0	32	39	183.2 
1961	0	32	40	151.0 
1962	0	32	41	159.7 
1963	0	32	42	145.8 
1964	0	32	43	149.2 
1965	0	32	44	185.9 
1966	0	32	45	134.4 
1967	0	32	46	145.6 
1968	0	32	47	128.3 
1969	0	32	48	111.7 
1970	0	32	49	105.5 
1971	0	32	50	128.5 
1972	0	32	51	154.2 
1973	0	32	52	129.2 
1974	0	32	53	150.9 
1975	0	32	54	150.3 
1976	0	32	55	127.2 
1977	0	32	56	118.2 
1978	0	32	57	 58.0 
1979	0	32	58	131.5 
1980	0	32	59	156.4 
1981	0	33	0	 85.2 
1982	0	33	1	 24.5 
1983	0	33	2	 82.4 
1984	0	33	3	171.4 
1985	0	33	4	101.1 
1986	0	33	5	 99.2 
1987	0	33	6	146.3 
1988	0	33	7	182.8 
1989	0	33	8	170.3 
1990	0	33	9	187.7 
1991	0	33	10	159.5 
1992	0	33	11	156.3 
1993	0	33	12	246.2 
1994	0	33	13	193.1 
1995	0	33	14	165.3 
1996	0	33	15	237.1 
1997	0	33	16	297.2 
1998	0	33	17	246.2 
1999	0	33	18	210.2 
2000	0	33	19	158.0 
2001	0	33	20	153.3 
2002	0	33	21	178.2 
2003	0	33	22	181.2 
2004	0	33	23	179.8 
2005	0	33	24	138.4 
2006	0	33	25	173.6 
2007	0	33	26	182.4 
2008	0	33	27	233.7 
2009	0	33	28	199.1 
2010	0	33	29	278.0 
2011	0	33	30	139.0 
2012	0	33	31	129.2 
2013	0	33	32	139.1 
2014	0	33	33	217.7 
2015	0	33	34	160.7 
2016	0	33	35	 57.5 
2017	0	33	36	 84.7 
2018	0	33	37	 92.8 
2019	0	33	38	 79.1 
2020	0	33	39	 95.1 
2021	0	33	40	 87.1 
2022	0	33	41	100.3 
2023	0	33	42	129.3 
2024	0	33	43	128.0 
2025	0	33	44	 92.3 
2026	0	33	45	 79.1 
2027	0	33	46	127.4 
2028	0	33	47	154.4 
2029	0	33	48	142.9 
2030	0	33	49	157.3 
2031	0	33	50	191.1 
2032	0	33	51	170.0 
2033	0	33	52	176.2 
2034	0	33	53	139.8 
2035	0	33	54	 96.7 
2036	0	33	55	 65.9 
2037	0	33	56	 53.3 
2038	0	33	57	 32.6 
2039	0	33	58	 35.8 
2040	0	33	59	 31.2 
2041	0	34	0	 36.6 
2042	0	34	1	 51.3 
2043	0	34	2	 62.1 
2044	0	34	3	 47.0 
2045	0	34	4	187.7 
2046	0	34	5	259.7 
2047	0	34	6	185.2 
2048	0	34	7	201.2 
2049	0	34	8	247.1 
2050	0	34	9	227.0 
2051	0	34	10	220.0 
2052	0	34	11	142.1 
2053	0	34	12	258.6 
2054	0	34	13	200.7 
2055	0	34	14	307.7 
2056	0	34	15	 91.6 
2057	0	34	16	 79.8 
2058	0	34	17	 66.2 
2059	0	34	18	 97.2 
2060	0	34	19	115.3 
2061	0	34	20	 76.7 
2062	0	34	21	112.5 
2063	0	34	22	171.5 
2064	0	34	23	 71.8 
2065	0	34	24	 56.0 
2066	0	34	25	138.6 
2067	0	34	26	169.8 
2068	0	34	27	161.0 
2069	0	34	28	159.8 
2070	0	34	29	164.7 
2071	0	34	30	165.9 
2072	0	34	31	127.4 
2073	0	34	32	138.8 
2074	0	34	33	124.2 
2075	0	34	34	 82.8 
2076	0	34	35	 82.8 
2077	0	34	36	115.4 
2078	0	34	37	359.6 
2079	0	34	38	317.4 
2080	0	34	39	218.1 
2081	0	34	40	267.9 
2082	0	34	41	197.1 
2083	0	34	42	173.8 
2084	0	34	43	166.6 
2085	0	34	44	159.4 
2086	0	34	45	200.5 
2087	0	34	46	179.4 
2088	0	34	47	293.2 
2089	0	34	48	234.5 
2090	0	34	49	106.1 
2091	0	34	50	231.0 
2092	0	34	51	 50.2 
2093	0	34	52	126.4 
2094	0	34	53	371.8 
2095	0	34	54	273.2 
2096	0	34	55	155.0 
2097	0	34	56	  4.4 
2098	0	34	57	  0.0 
2099	0	34	58	338.9 
2100	0	34	59	330.6 
2101	0	35	0	247.0 
2102	0	35	1	570.1 
2103	0	35	2	432.5 
2104	0	35	3	236.3 
2105	0	35	4	219.8 
2106	0	35	5	250.8 
2107	0	35	6	399.7 
2108	0	35	7	427.6 
2109	0	35	8	264.4 
2110	0	35	9	203.3 
2111	0	35	10	485.1 
2112	0	35	11	269.9 
2113	0	35	12	153.3 
2114	0	35	13	168.1 
2115	0	35	14	138.8 
2116	0	35	15	241.7 
2117	0	35	16	271.3 
2118	0	35	17	202.8 
2119	0	35	18	251.8 
2120	0	35	19	160.1 
2121	0	35	20	134.9 
2122	0	35	21	117.3 
2123	0	35	22	 97.5 
2124	0	35	23	 61.1 
2125	0	35	24	 54.4 
2126	0	35	25	 51.4 
2127	0	35	26	 41.0 
2128	0	35	27	 40.0 
2129	0	35	28	 49.0 
2130	0	35	29	 55.2 
2131	0	35	30	 42.7 
2132	0	35	31	 46.2 
2133	0	35	32	 52.8 
2134	0	35	33	 60.0 
2135	0	35	34	 59.7 
2136	0	35	35	 51.3 
2137	0	35	36	 73.4 
2138	0	35	37	 65.7 
2139	0	35	38	 76.8 
2140	0	35	39	 73.1 
2141	0	35	40	 64.6 
2142	0	35	41	 64.2 
2143	0	35	42	 65.0 
2144	0	35	43	 65.4 
2145	0	35	44	 52.2 
2146	0	35	45	 64.6 
2147	0	35	46	 83.3 
2148	0	35	47	 60.6 
2149	0	35	48	 54.0 
2150	0	35	49	 60.8 
2151	0	35	50	 66.8 
2152	0	35	51	 67.8 
2153	0	35	52	 74.9 
2154	0	35	53	117.8 
2155	0	35	54	198.4 
2156	0	35	55	208.5 
2157	0	35	56	245.8 
2158	0	35	57	335.5 
2159	0	35	58	342.9 
2160	0	35	59	127.9 
2161	0	36	0	 76.8 
2162	0	36	1	497.7 
2163	0	36	2	333.7 
2164	0	36	3	233.2 
2165	0	36	4	166.3 
2166	0	36	5	125.4 
2167	0	36	6	111.8 
2168	0	36	7	132.0 
2169	0	36	8	128.4 
2170	0	36	9	147.2 
2171	0	36	10	150.2 
2172	0	36	11	146.2 
2173	0	36	12	323.0 
2174	0	36	13	390.6 
2175	0	36	14	310.2 
2176	0	36	15	218.4 
2177	0	36	16	205.3 
2178	0	36	17	170.6 
2179	0	36	18	 99.7 
2180	0	36	19	119.7 
2181	0	36	20	105.6 
2182	0	36	21	111.9 
2183	0	36	22	 44.7 
2184	0	36	23	 54.7 
2185	0	36	24	165.8 
2186	0	36	25	 47.7 
2187	0	36	26	 76.3 
2188	0	36	27	 69.8 
2189	0	36	28	 66.1 
2190	0	36	29	 74.6 
2191	0	36	30	 28.1 
2192	0	36	31	  9.7 
2193	0	36	32	 18.6 
2194	0	36	33	 32.6 
2195	0	36	34	 84.2 
2196	0	36	35	 48.0 
2197	0	36	36	 59.2 
2198	0	36	37	 35.4 
2199	0	36	38	125.9 
2200	0	36	39	164.4 
2201	0	36	40	164.6 
2202	0	36	41	175.4 
2203	0	36	42	167.3 
2204	0	36	43	163.5 
2205	0	36	44	200.1 
2206	0	36	45	189.1 
2207	0	36	46	166.8 
2208	0	36	47	181.7 
2209	0	36	48	317.2 
2210	0	36	49	295.4 
2211	0	36	50	317.7 
2212	0	36	51	283.5 
2213	0	36	52	239.3 
2214	0	36	53	196.0 
2215	0	36	54	201.5 
2216	0	36	55	173.5 
2217	0	36	56	197.8 
2218	0	36	57	166.3 
2219	0	36	58	225.5 
2220	0	36	59	127.1 
2221	0	37	0	185.0 
2222	0	37	1	157.9 
2223	0	37	2	106.3 
2224	0	37	3	172.2 
2225	0	37	4	 70.8 
2226	0	37	5	 68.3 
2227	0	37	6	 38.3 
2228	0	37	7	 43.1 
2229	0	37	8	 29.4 
2230	0	37	9	 51.5 
2231	0	37	10	 29.5 
2232	0	37	11	 44.0 
2233	0	37	12	101.0 
2234	0	37	13	 69.0 
2235	0	37	14	100.2 
2236	0	37	15	131.2 
2237	0	37	16	158.6 
2238	0	37	17	142.7 
2239	0	37	18	169.8 
2240	0	37	19	175.8 
2241	0	37	20	198.8 
2242	0	37	21	194.9 
2243	0	37	22	226.0 
2244	0	37	23	271.3 
2245	0	37	24	281.4 
2246	0	37	25	322.2 
2247	0	37	26	404.4 
2248	0	37	27	554.3 
2249	0	37	28	248.8 
2250	0	37	29	166.7 
2251	0	37	30	124.3 
2252	0	37	31	214.6 
2253	0	37	32	210.5 
2254	0	37	33	178.5 
2255	0	37	34	177.0 
2256	0	37	35	181.7 
2257	0	37	36	 95.2 
2258	0	37	37	124.2 
2259	0	37	38	 87.4 
2260	0	37	39	 71.0 
2261	0	37	40	 32.0 
2262	0	37	41	 44.0 
2263	0	37	42	 31.8 
2264	0	37	43	 35.3 
2265	0	37	44	 47.2 
2266	0	37	45	 34.7 
2267	0	37	46	 22.0 
2268	0	37	47	 32.1 
2269	0	37	48	 94.7 
2270	0	37	49	 58.8 
2271	0	37	50	 94.4 
2272	0	37	51	143.9 
2273	0	37	52	119.4 
2274	0	37	53	153.2 
2275	0	37	54	155.0 
2276	0	37	55	177.6 
2277	0	37	56	191.6 
2278	0	37	57	193.3 
2279	0	37	58	205.5 
2280	0	37	59	189.6 
2281	0	38	0	186.7 
2282	0	38	1	164.9 
2283	0	38	2	167.4 
2284	0	38	3	184.9 
2285	0	38	4	164.9 
2286	0	38	5	162.6 
2287	0	38	6	176.7 
2288	0	38	7	170.4 
2289	0	38	8	173.5 
2290	0	38	9	189.4 
2291	0	38	10	199.1 
2292	0	38	11	202.8 
2293	0	38	12	227.8 
2294	0	38	13	155.8 
2295	0	38	14	165.5 
2296	0	38	15	204.1 
2297	0	38	16	172.1 
2298	0	38	17	178.7 
2299	0	38	18	201.8 
2300	0	38	19	211.9 
2301	0	38	20	206.7 
2302	0	38	21	341.6 
2303	0	38	22	416.5 
2304	0	38	23	207.5 
2305	0	38	24	106.7 
2306	0	38	25	 75.2 
2307	0	38	26	 46.3 
2308	0	38	27	 80.8 
2309	0	38	28	 42.0 
2310	0	38	29	 17.8 
2311	0	38	30	 34.5 
2312	0	38	31	 24.1 
2313	0	38	32	 70.8 
2314	0	38	33	 63.6 
2315	0	38	34	 79.5 
2316	0	38	35	 46.3 
2317	0	38	36	136.0 
2318	0	38	37	195.8 
2319	0	38	38	183.4 
2320	0	38	39	158.4 
2321	0	38	40	272.4 
2322	0	38	41	152.3 
2323	0	38	42	140.7 
2324	0	38	43	143.5 
2325	0	38	44	154.6 
2326	0	38	45	155.8 
2327	0	38	46	168.9 
2328	0	38	47	172.5 
2329	0	38	48	150.4 
2330	0	38	49	149.4 
2331	0	38	50	136.3 
2332	0	38	51	113.2 
2333	0	38	52	 88.6 
2334	0	38	53	104.0 
2335	0	38	54	111.2 
2336	0	38	55	124.4 
2337	0	38	56	145.3 
2338	0	38	57	144.9 
2339	0	38	58	287.0 
2340	0	38	59	342.5 
2341	0	39	0	256.4 
2342	0	39	1	177.0 
2343	0	39	2	182.8 
2344	0	39	3	185.6 
2345	0	39	4	167.3 
2346	0	39	5	125.8 
2347	0	39	6	122.0 
2348	0	39	7	106.5 
2349	0	39	8	134.8 
2350	0	39	9	200.0 
2351	0	39	10	253.3 
2352	0	39	11	314.9 
2353	0	39	12	203.1 
2354	0	39	13	 93.0 
2355	0	39	14	134.9 
2356	0	39	15	 38.6 
2357	0	39	16	 20.9 
2358	0	39	17	 34.8 
2359	0	39	18	 24.5 
2360	0	39	19	 47.7 
2361	0	39	20	 77.7 
2362	0	39	21	 86.7 
2363	0	39	22	 46.0 
2364	0	39	23	115.5 
2365	0	39	24	 98.3 
2366	0	39	25	 99.3 
2367	0	39	26	 71.0 
2368	0	39	27	166.0 
2369	0	39	28	397.4 
2370	0	39	29	355.9 
2371	0	39	30	209.8 
2372	0	39	31	164.3 
2373	0	39	32	185.9 
2374	0	39	33	234.4 
2375	0	39	34	206.2 
2376	0	39	35	154.0 
2377	0	39	36	218.5 
2378	0	39	37	328.2 
2379	0	39	38	339.2 
2380	0	39	39	296.8 
2381	0	39	40	294.1 
2382	0	39	41	225.7 
2383	0	39	42	224.5 
2384	0	39	43	202.2 
2385	0	39	44	187.0 
2386	0	39	45	194.9 
2387	0	39	46	212.7 
2388	0	39	47	233.7 
2389	0	39	48	195.2 
2390	0	39	49	144.2 
2391	0	39	50	326.7 
2392	0	39	51	286.7 
2393	0	39	52	156.7 
2394	0	39	53	131.5 
2395	0	39	54	 47.5 
2396	0	39	55	 25.7 
2397	0	39	56	 28.6 
2398	0	39	57	 13.2 
2399	0	39	58	 17.1 
2400	0	39	59	 18.0 
2401	0	40	0	 11.6 
2402	0	40	1	 18.7 
2403	0	40	2	 16.7 
2404	0	40	3	 14.4 
2405	0	40	4	 45.4 
2406	0	40	5	 39.4 
2407	0	40	6	 58.5 
2408	0	40	7	 76.4 
2409	0	40	8	 51.9 
2410	0	40	9	137.2 
2411	0	40	10	115.5 
2412	0	40	11	138.8 
2413	0	40	12	179.9 
2414	0	40	13	192.4 
2415	0	40	14	359.0 
2416	0	40	15	200.3 
2417	0	40	16	174.6 
2418	0	40	17	168.7 
2419	0	40	18	272.5 
2420	0	40	19	131.1 
2421	0	40	20	138.1 
2422	0	40	21	102.5 
2423	0	40	22	115.2 
2424	0	40	23	 92.8 
2425	0	40	24	107.5 
2426	0	40	25	192.6 
2427	0	40	26	524.5 
2428	0	40	27	394.0 
2429	0	40	28	362.0 
2430	0	40	29	278.3 
2431	0	40	30	207.7 
2432	0	40	31	208.2 
2433	0	40	32	208.0 
2434	0	40	33	205.0 
2435	0	40	34	200.1 
2436	0	40	35	222.9 
2437	0	40	36	207.1 
2438	0	40	37	200.2 
2439	0	40	38	253.2 
2440	0	40	39	207.2 
2441	0	40	40	269.5 
2442	0	40	41	187.5 
2443	0	40	42	 98.4 
2444	0	40	43	 98.9 
2445	0	40	44	104.7 
2446	0	40	45	109.5 
2447	0	40	46	 74.3 
2448	0	40	47	 50.5 
2449	0	40	48	 88.4 
2450	0	40	49	 55.6 
2451	0	40	50	 45.6 
2452	0	40	51	 48.8 
2453	0	40	52	 84.0 
2454	0	40	53	 69.7 
2455	0	40	54	 97.2 
2456	0	40	55	 75.7 
2457	0	40	56	125.0 
2458	0	40	57	102.6 
2459	0	40	58	115.7 
2460	0	40	59	193.9 
2461	0	41	0	222.7 
2462	0	41	1	169.4 
2463	0	41	2	145.5 
2464	0	41	3	180.8 
2465	0	41	4	180.8 
2466	0	41	5	170.0 
2467	0	41	6	168.0 
2468	0	41	7	164.7 
2469	0	41	8	175.8 
2470	0	41	9	278.8 
2471	0	41	10	361.6 
2472	0	41	11	277.5 
2473	0	41	12	322.0 
2474	0	41	13	227.4 
2475	0	41	14	128.6 
2476	0	41	15	 92.5 
2477	0	41	16	 55.4 
2478	0	41	17	 29.0 
2479	0	41	18	 56.2 
2480	0	41	19	 43.8 
2481	0	41	20	119.4 
2482	0	41	21	200.7 
2483	0	41	22	284.0 
2484	0	41	23	324.2 
2485	0	41	24	224.2 
2486	0	41	25	134.9 
2487	0	41	26	 84.7 
2488	0	41	27	 45.4 
2489	0	41	28	 32.0 
2490	0	41	29	 26.8 
2491	0	41	30	 46.0 
2492	0	41	31	 62.2 
2493	0	41	32	 75.9 
2494	0	41	33	 72.6 
2495	0	41	34	126.7 
2496	0	41	35	 89.1 
2497	0	41	36	 52.0 
2498	0	41	37	170.5 
2499	0	41	38	307.3 
2500	0	41	39	273.8 
2501	0	41	40	140.9 
2502	0	41	41	122.1 
2503	0	41	42	258.0 
2504	0	41	43	240.4 
2505	0	41	44	208.7 
2506	0	41	45	183.4 
2507	0	41	46	166.6 
2508	0	41	47	196.2 
2509	0	41	48	228.1 
2510	0	41	49	229.5 
2511	0	41	50	253.6 
2512	0	41	51	222.9 
2513	0	41	52	202.3 
2514	0	41	53	164.7 
2515	0	41	54	108.2 
2516	0	41	55	 69.5 
2517	0	41	56	 82.9 
2518	0	41	57	109.8 
2519	0	41	58	 83.4 
2520	0	41	59	508.8 
2521	0	42	0	257.4 
2522	0	42	1	362.7 
2523	0	42	2	121.6 
2524	0	42	3	 80.2 
2525	0	42	4	150.4 
2526	0	42	5	391.4 
2527	0	42	6	192.9 
2528	0	42	7	253.0 
2529	0	42	8	375.2 
2530	0	42	9	104.8 
2531	0	42	10	  7.0 
2532	0	42	11	  0.0 
2533	0	42	12	  0.0 
2534	0	42	13	  0.0 
2535	0	42	14	  0.0 
2536	0	42	15	  0.0 
