              DRT4 Data File V2.0
============================================================
1) Subject Information
Subject Name:  
Subject No:  
Date of Birth:  
Subject Address:  
Operator:   
Date: 16:01:16 (11/3/2026) 
DRT4 Serial Number: #3173 
Comment:  
2) Monitor Schedule
Indefinite monitoring until stopped by user
3) Display Configuration
Total Graph Number: 1 
Active Graph Number: 1 
Sampling Rate:   1/sec 
Time Constant: off 
Time Offset: 0.5 sec 
Time Offset: 0 sec 
Total Mark Number: 0 
Active Mark Number: 1 
No: 	Hour	Min	Sec	Label	Comment	Current	Heater1	Heater2
4) Trace Data
No: 	Hour 	Min 	Sec 	F1 
1	0	0	0	140.4 
2	0	0	1	150.5 
1913	0	31	52	228.9 
1914	0	31	53	155.3 
1915	0	31	54	163.9 
1916	0	31	55	176.9 
1917	0	31	56	147.9 
1918	0	31	57	146.7 
1919	0	31	58	 95.7 
1920	0	31	59	109.3 
1921	0	32	0	 96.4 
1922	0	32	1	135.2 
1923	0	32	2	119.4 
1924	0	32	3	103.3 
1925	0	32	4	132.1 
1926	0	32	5	188.5 
1927	0	32	6	134.7 
1928	0	32	7	124.5 
1929	0	32	8	128.8 
1930	0	32	9	107.2 
1931	0	32	10	119.5 
1932	0	32	11	160.8 
1933	0	32	12	165.5 
1934	0	32	13	134.2 
1935	0	32	14	166.5 
1936	0	32	15	251.1 
1937	0	32	16	144.5 
1938	0	32	17	173.5 
1939	0	32	18	309.0 
1940	0	32	19	277.7 
1941	0	32	20	214.5 
1942	0	32	21	217.6 
1943	0	32	22	244.1 
1944	0	32	23	249.2 
1945	0	32	24	178.4 
1946	0	32	25	174.1 
1947	0	32	26	147.8 
1948	0	32	27	211.7 
1949	0	32	28	173.6 
1950	0	32	29	140.5 
1951	0	32	30	165.5 
1952	0	32	31	157.3 
1953	0	32	32	158.3 
1954	0	32	33	196.1 
1955	0	32	34	261.7 
1956	0	32	35	313.7 
1957	0	32	36	290.6 
1958	0	32	37	331.1 
1959	0	32	38	328.9 
1960	0	32	39	299.5 
1961	0	32	40	287.3 
1962	0	32	41	251.7 
1963	0	32	42	183.0 
1964	0	32	43	107.4 
1965	0	32	44	 89.7 
1966	0	32	45	150.7 
1967	0	32	46	346.2 
1968	0	32	47	374.6 
1969	0	32	48	182.2 
1970	0	32	49	108.2 
1971	0	32	50	138.6 
1972	0	32	51	182.7 
1973	0	32	52	 81.4 
1974	0	32	53	 88.9 
1975	0	32	54	104.9 
1976	0	32	55	 95.9 
1977	0	32	56	 96.6 
1978	0	32	57	 74.4 
1979	0	32	58	105.2 
1980	0	32	59	102.0 
1981	0	33	0	124.0 
1982	0	33	1	116.3 
1983	0	33	2	113.6 
1984	0	33	3	103.4 
1985	0	33	4	 93.8 
1986	0	33	5	 82.7 
1987	0	33	6	 67.0 
1988	0	33	7	 78.4 
1989	0	33	8	 86.4 
1990	0	33	9	116.6 
1991	0	33	10	132.7 
1992	0	33	11	137.2 
1993	0	33	12	132.0 
1994	0	33	13	124.5 
1995	0	33	14	130.6 
1996	0	33	15	131.8 
1997	0	33	16	139.7 
1998	0	33	17	138.4 
1999	0	33	18	145.2 
2000	0	33	19	148.9 
2001	0	33	20	157.4 
2002	0	33	21	159.9 
2003	0	33	22	173.7 
2004	0	33	23	185.6 
2005	0	33	24	192.7 
2006	0	33	25	196.6 
2007	0	33	26	204.7 
2008	0	33	27	177.1 
2009	0	33	28	152.4 
2010	0	33	29	141.9 
2011	0	33	30	121.4 
2012	0	33	31	104.5 
2013	0	33	32	 93.5 
2014	0	33	33	 81.9 
2015	0	33	34	 99.8 
2016	0	33	35	 95.5 
2017	0	33	36	120.4 
2018	0	33	37	111.9 
2019	0	33	38	106.4 
2020	0	33	39	109.2 
2021	0	33	40	117.8 
2022	0	33	41	116.8 
2023	0	33	42	229.2 
2024	0	33	43	354.6 
2025	0	33	44	247.3 
2026	0	33	45	166.4 
2027	0	33	46	165.7 
2028	0	33	47	160.3 
2029	0	33	48	198.7 
2030	0	33	49	182.4 
2031	0	33	50	174.9 
2032	0	33	51	141.1 
2033	0	33	52	144.6 
2034	0	33	53	160.7 
2035	0	33	54	276.9 
2036	0	33	55	377.5 
2037	0	33	56	343.6 
2038	0	33	57	292.4 
2039	0	33	58	305.2 
2040	0	33	59	210.0 
2041	0	34	0	222.7 
2042	0	34	1	358.4 
2043	0	34	2	322.3 
2044	0	34	3	403.7 
2045	0	34	4	229.8 
2046	0	34	5	147.3 
2047	0	34	6	168.2 
2048	0	34	7	160.0 
2049	0	34	8	177.6 
2050	0	34	9	195.7 
2051	0	34	10	249.4 
2052	0	34	11	376.9 
2053	0	34	12	181.0 
2054	0	34	13	226.3 
2055	0	34	14	124.9 
2056	0	34	15	125.3 
2057	0	34	16	136.6 
2058	0	34	17	138.7 
2059	0	34	18	167.9 
2060	0	34	19	284.3 
2061	0	34	20	231.8 
2062	0	34	21	202.0 
2063	0	34	22	224.4 
2064	0	34	23	285.8 
2065	0	34	24	178.9 
2066	0	34	25	165.3 
2067	0	34	26	205.7 
2068	0	34	27	202.0 
2069	0	34	28	261.6 
2070	0	34	29	284.8 
2071	0	34	30	268.2 
2072	0	34	31	256.5 
2073	0	34	32	221.8 
2074	0	34	33	170.2 
2075	0	34	34	186.8 
2076	0	34	35	160.2 
2077	0	34	36	199.3 
2078	0	34	37	133.0 
2079	0	34	38	193.8 
2080	0	34	39	170.7 
2081	0	34	40	144.8 
2082	0	34	41	174.1 
2083	0	34	42	252.9 
2084	0	34	43	180.2 
2085	0	34	44	140.2 
2086	0	34	45	168.3 
2087	0	34	46	279.4 
2088	0	34	47	214.8 
2089	0	34	48	218.3 
2090	0	34	49	194.9 
2091	0	34	50	192.1 
2092	0	34	51	387.9 
2093	0	34	52	280.4 
2094	0	34	53	214.8 
2095	0	34	54	210.5 
2096	0	34	55	370.0 
2097	0	34	56	405.1 
2098	0	34	57	259.0 
2099	0	34	58	267.8 
2100	0	34	59	302.8 
2101	0	35	0	280.4 
2102	0	35	1	327.4 
2103	0	35	2	263.3 
2104	0	35	3	265.3 
2105	0	35	4	232.6 
2106	0	35	5	171.1 
2107	0	35	6	236.9 
2108	0	35	7	114.4 
2109	0	35	8	104.8 
2110	0	35	9	136.9 
2111	0	35	10	182.6 
2112	0	35	11	200.7 
2113	0	35	12	314.6 
2114	0	35	13	376.6 
2115	0	35	14	359.5 
2116	0	35	15	241.2 
2117	0	35	16	219.7 
2118	0	35	17	308.5 
2119	0	35	18	282.8 
2120	0	35	19	284.4 
2121	0	35	20	260.9 
2122	0	35	21	278.4 
2123	0	35	22	219.8 
2124	0	35	23	231.1 
2125	0	35	24	196.6 
2126	0	35	25	252.9 
2127	0	35	26	280.0 
2128	0	35	27	365.4 
2129	0	35	28	322.5 
2130	0	35	29	324.5 
2131	0	35	30	270.0 
2132	0	35	31	259.9 
2133	0	35	32	282.5 
2134	0	35	33	199.3 
2135	0	35	34	188.5 
2136	0	35	35	137.9 
2137	0	35	36	253.3 
2138	0	35	37	196.4 
2139	0	35	38	131.4 
2140	0	35	39	183.8 
2141	0	35	40	338.5 
2142	0	35	41	254.2 
2143	0	35	42	192.3 
2144	0	35	43	314.6 
2145	0	35	44	299.8 
2146	0	35	45	256.0 
2147	0	35	46	350.2 
2148	0	35	47	381.6 
2149	0	35	48	234.3 
2150	0	35	49	198.0 
2151	0	35	50	259.0 
2152	0	35	51	251.0 
2153	0	35	52	219.3 
2154	0	35	53	257.0 
2155	0	35	54	213.8 
2156	0	35	55	290.8 
2157	0	35	56	297.7 
2158	0	35	57	160.4 
2159	0	35	58	204.0 
2160	0	35	59	173.0 
2161	0	36	0	216.6 
2162	0	36	1	198.8 
2163	0	36	2	216.6 
2164	0	36	3	209.8 
2165	0	36	4	238.3 
2166	0	36	5	233.6 
2167	0	36	6	310.7 
2168	0	36	7	308.4 
2169	0	36	8	348.4 
2170	0	36	9	276.0 
2171	0	36	10	368.2 
2172	0	36	11	376.2 
2173	0	36	12	357.8 
2174	0	36	13	245.1 
2175	0	36	14	271.9 
2176	0	36	15	316.7 
2177	0	36	16	376.9 
2178	0	36	17	453.0 
2179	0	36	18	312.9 
2180	0	36	19	217.2 
2181	0	36	20	251.5 
2182	0	36	21	322.7 
2183	0	36	22	511.9 
2184	0	36	23	462.9 
2185	0	36	24	347.2 
2186	0	36	25	275.8 
2187	0	36	26	262.3 
2188	0	36	27	222.8 
2189	0	36	28	224.6 
2190	0	36	29	132.3 
2191	0	36	30	157.3 
2192	0	36	31	188.6 
2193	0	36	32	397.7 
2194	0	36	33	255.4 
2195	0	36	34	 94.9 
2196	0	36	35	153.5 
2197	0	36	36	175.0 
2198	0	36	37	268.2 
2199	0	36	38	400.0 
2200	0	36	39	807.7 
2201	0	36	40	610.5 
2202	0	36	41	313.7 
2203	0	36	42	425.2 
2204	0	36	43	386.7 
2205	0	36	44	389.9 
2206	0	36	45	336.2 
2207	0	36	46	478.0 
2208	0	36	47	558.1 
2209	0	36	48	495.8 
2210	0	36	49	529.8 
2211	0	36	50	344.6 
2212	0	36	51	320.2 
2213	0	36	52	302.9 
2214	0	36	53	238.8 
2215	0	36	54	345.6 
2216	0	36	55	376.9 
2217	0	36	56	194.4 
2218	0	36	57	224.7 
2219	0	36	58	478.4 
2220	0	36	59	276.2 
2221	0	37	0	266.1 
2222	0	37	1	189.7 
2223	0	37	2	166.3 
2224	0	37	3	276.5 
2225	0	37	4	171.0 
2226	0	37	5	146.6 
2227	0	37	6	384.1 
2228	0	37	7	841.2 
2229	0	37	8	657.4 
2230	0	37	9	454.1 
2231	0	37	10	395.3 
2232	0	37	11	191.1 
2233	0	37	12	168.8 
2234	0	37	13	199.3 
2235	0	37	14	199.5 
2236	0	37	15	438.5 
2237	0	37	16	586.5 
2238	0	37	17	570.6 
2239	0	37	18	356.4 
2240	0	37	19	389.4 
2241	0	37	20	341.8 
2242	0	37	21	254.8 
2243	0	37	22	240.2 
2244	0	37	23	238.9 
2245	0	37	24	164.2 
2246	0	37	25	161.6 
2247	0	37	26	146.9 
2248	0	37	27	256.3 
2249	0	37	28	196.8 
2250	0	37	29	132.5 
2251	0	37	30	197.6 
2252	0	37	31	211.1 
2253	0	37	32	276.9 
2254	0	37	33	408.3 
2255	0	37	34	237.1 
2256	0	37	35	327.1 
2257	0	37	36	333.2 
2258	0	37	37	256.8 
2259	0	37	38	220.3 
2260	0	37	39	279.9 
2261	0	37	40	253.0 
2262	0	37	41	271.9 
2263	0	37	42	414.3 
2264	0	37	43	373.5 
2265	0	37	44	341.2 
2266	0	37	45	402.8 
2267	0	37	46	370.0 
2268	0	37	47	452.6 
2269	0	37	48	448.3 
2270	0	37	49	290.8 
2271	0	37	50	205.5 
2272	0	37	51	139.2 
2273	0	37	52	361.8 
2274	0	37	53	129.8 
2275	0	37	54	118.7 
2276	0	37	55	164.9 
2277	0	37	56	124.4 
2278	0	37	57	132.3 
2279	0	37	58	146.9 
2280	0	37	59	137.7 
2281	0	38	0	161.7 
2282	0	38	1	198.4 
2283	0	38	2	188.2 
2284	0	38	3	211.6 
2285	0	38	4	195.8 
2286	0	38	5	304.1 
2287	0	38	6	334.7 
2288	0	38	7	216.9 
2289	0	38	8	213.7 
2290	0	38	9	364.1 
2291	0	38	10	341.0 
2292	0	38	11	390.5 
2293	0	38	12	253.0 
2294	0	38	13	183.8 
2295	0	38	14	188.0 
2296	0	38	15	272.2 
2297	0	38	16	210.7 
2298	0	38	17	278.0 
2299	0	38	18	322.6 
2300	0	38	19	251.6 
2301	0	38	20	335.9 
2302	0	38	21	303.4 
2303	0	38	22	301.7 
2304	0	38	23	237.9 
2305	0	38	24	224.3 
2306	0	38	25	157.6 
2307	0	38	26	168.2 
2308	0	38	27	142.2 
2309	0	38	28	135.4 
2310	0	38	29	 97.4 
2311	0	38	30	 87.5 
2312	0	38	31	 75.3 
2313	0	38	32	 82.7 
2314	0	38	33	136.5 
2315	0	38	34	151.2 
2316	0	38	35	179.6 
2317	0	38	36	161.6 
2318	0	38	37	228.9 
2319	0	38	38	269.7 
2320	0	38	39	265.1 
2321	0	38	40	282.0 
2322	0	38	41	371.3 
2323	0	38	42	273.5 
2324	0	38	43	162.4 
2325	0	38	44	206.7 
2326	0	38	45	295.1 
2327	0	38	46	322.2 
2328	0	38	47	397.3 
2329	0	38	48	342.3 
2330	0	38	49	326.0 
2331	0	38	50	360.5 
2332	0	38	51	238.9 
2333	0	38	52	235.9 
2334	0	38	53	212.1 
2335	0	38	54	159.8 
2336	0	38	55	122.6 
2337	0	38	56	113.1 
2338	0	38	57	118.9 
2339	0	38	58	137.2 
2340	0	38	59	249.5 
2341	0	39	0	183.1 
2342	0	39	1	111.7 
2343	0	39	2	152.0 
2344	0	39	3	176.5 
2345	0	39	4	253.8 
2346	0	39	5	200.5 
2347	0	39	6	147.8 
2348	0	39	7	235.3 
2349	0	39	8	431.8 
2350	0	39	9	365.2 
2351	0	39	10	687.5 
2352	0	39	11	357.3 
2353	0	39	12	277.1 
2354	0	39	13	216.8 
2355	0	39	14	182.8 
2356	0	39	15	162.1 
2357	0	39	16	339.5 
2358	0	39	17	524.2 
2359	0	39	18	647.2 
2360	0	39	19	387.8 
2361	0	39	20	287.3 
2362	0	39	21	399.8 
2363	0	39	22	409.3 
2364	0	39	23	198.4 
2365	0	39	24	150.5 
2366	0	39	25	159.9 
2367	0	39	26	154.9 
2368	0	39	27	167.3 
2369	0	39	28	153.0 
2370	0	39	29	159.5 
2371	0	39	30	128.5 
2372	0	39	31	110.1 
2373	0	39	32	175.2 
2374	0	39	33	193.1 
2375	0	39	34	180.3 
2376	0	39	35	234.1 
2377	0	39	36	124.0 
2378	0	39	37	134.2 
2379	0	39	38	135.9 
2380	0	39	39	139.4 
2381	0	39	40	141.1 
2382	0	39	41	193.6 
2383	0	39	42	197.0 
2384	0	39	43	191.0 
2385	0	39	44	166.8 
2386	0	39	45	185.1 
2387	0	39	46	170.7 
2388	0	39	47	208.7 
2389	0	39	48	498.2 
2390	0	39	49	666.2 
2391	0	39	50	496.7 
2392	0	39	51	515.0 
2393	0	39	52	354.3 
2394	0	39	53	286.1 
2395	0	39	54	373.3 
2396	0	39	55	214.7 
2397	0	39	56	331.5 
2398	0	39	57	262.6 
2399	0	39	58	394.0 
2400	0	39	59	197.9 
2401	0	40	0	275.1 
2402	0	40	1	385.0 
2403	0	40	2	316.9 
2404	0	40	3	352.5 
