              DRT4 Data File V2.0
============================================================
1) Subject Information
Subject Name: Ethan
Subject No: 
Date of Birth: 
Subject Address: 
Operator:  
Date: 16:16:47 (29/9/2025)
DRT4 Serial Number: #3173
Comment: 3pts pulling
2) Monitor Schedule
Indefinite monitoring until stopped by user
3) Display Configuration
Total Graph Number: 1 
Active Graph Number: 1 
Sampling Rate:   1/sec 
Time Constant: off 
Time Offset: 0.5 sec 
Time Offset: 0 sec 
Total Mark Number: 0 
Active Mark Number: 1 
No: 	Hour	Min	Sec	Label	Comment	Current	Heater1	Heater2
4) Trace Data
No: 	Hour 	Min 	Sec 	F1 	F2 
1	0	0	0	 59.5	  0.0 
2	0	0	1	 62.0	  0.0 
717	0	11	56	123.2	  0.0 
718	0	11	57	106.6	  0.0 
719	0	11	58	 41.1	  0.0 
720	0	11	59	 58.8	  0.0 
721	0	12	0	 24.9	  0.0 
722	0	12	1	  0.0	  0.0 
723	0	12	2	  0.0	  0.0 
724	0	12	3	  0.0	  0.0 
725	0	12	4	  0.0	  0.0 
726	0	12	5	  0.0	  0.0 
727	0	12	6	  0.0	  0.0 
728	0	12	7	  0.0	  0.0 
729	0	12	8	  0.0	  0.0 
730	0	12	9	  0.0	  0.0 
731	0	12	10	  0.0	  0.0 
732	0	12	11	  0.0	  0.0 
733	0	12	12	  0.0	  0.0 
734	0	12	13	  0.0	  0.0 
735	0	12	14	  0.0	  0.0 
736	0	12	15	  0.0	  0.0 
737	0	12	16	  0.0	  0.0 
738	0	12	17	  0.0	  0.0 
739	0	12	18	  0.0	  0.0 
740	0	12	19	  0.0	  0.0 
741	0	12	20	  0.0	  0.0 
742	0	12	21	  0.0	  0.0 
743	0	12	22	  0.0	  0.0 
744	0	12	23	  0.0	  0.0 
745	0	12	24	  0.0	  0.0 
746	0	12	25	  0.0	  0.0 
747	0	12	26	  0.0	  0.0 
748	0	12	27	  0.0	  0.0 
749	0	12	28	  0.0	  0.0 
750	0	12	29	  0.0	  0.0 
751	0	12	30	  0.0	  0.0 
752	0	12	31	  0.0	  0.0 
753	0	12	32	  0.0	  0.0 
754	0	12	33	  0.0	  0.0 
755	0	12	34	  0.0	  0.0 
756	0	12	35	  0.0	  0.0 
757	0	12	36	  0.0	  0.0 
758	0	12	37	  0.0	  0.0 
759	0	12	38	  0.0	  0.0 
760	0	12	39	  0.0	  0.0 
761	0	12	40	  0.0	  0.0 
762	0	12	41	  0.0	  0.0 
763	0	12	42	  0.0	  0.0 
764	0	12	43	  0.0	  0.0 
765	0	12	44	  0.0	  0.0 
766	0	12	45	  0.0	  0.0 
767	0	12	46	  0.0	  0.0 
768	0	12	47	  0.0	  0.0 
769	0	12	48	  0.0	  0.0 
770	0	12	49	  0.0	  0.0 
771	0	12	50	  0.0	  0.0 
772	0	12	51	  0.0	  0.0 
773	0	12	52	  0.0	  0.0 
774	0	12	53	  0.0	  0.0 
775	0	12	54	  0.0	  0.0 
776	0	12	55	  0.0	  0.0 
777	0	12	56	  0.0	  0.0 
778	0	12	57	  0.0	  0.0 
779	0	12	58	  0.0	  0.0 
780	0	12	59	  0.0	  0.0 
781	0	13	0	  0.0	  0.0 
782	0	13	1	  0.0	  0.0 
783	0	13	2	  0.0	  0.0 
784	0	13	3	  0.0	  0.0 
785	0	13	4	  0.0	  0.0 
786	0	13	5	  0.0	  0.0 
787	0	13	6	  0.0	  0.0 
788	0	13	7	  0.0	  0.0 
789	0	13	8	  0.0	  0.0 
790	0	13	9	  0.0	  0.0 
791	0	13	10	  0.0	  0.0 
792	0	13	11	  0.0	  0.0 
793	0	13	12	  0.0	  0.0 
794	0	13	13	  0.0	  0.0 
795	0	13	14	  0.0	  0.0 
796	0	13	15	  0.0	  0.0 
797	0	13	16	  0.0	  0.0 
798	0	13	17	  0.0	  0.0 
799	0	13	18	  0.0	  0.0 
800	0	13	19	  0.0	  0.0 
801	0	13	20	  0.0	  0.0 
802	0	13	21	 35.7	  0.0 
803	0	13	22	  0.0	  0.0 
804	0	13	23	  0.0	  0.0 
805	0	13	24	  0.0	  0.0 
806	0	13	25	  0.0	  0.0 
807	0	13	26	  0.0	  0.0 
808	0	13	27	  0.0	  0.0 
809	0	13	28	  0.0	  0.0 
810	0	13	29	  0.0	  0.0 
811	0	13	30	  0.0	  0.0 
812	0	13	31	  0.0	  0.0 
813	0	13	32	  0.0	  0.0 
814	0	13	33	  0.0	  0.0 
815	0	13	34	  0.0	  0.0 
816	0	13	35	  0.0	  0.0 
817	0	13	36	  0.0	  0.0 
818	0	13	37	  0.0	  0.0 
819	0	13	38	  0.0	  0.0 
820	0	13	39	  0.0	  0.0 
821	0	13	40	  0.0	  0.0 
822	0	13	41	  0.0	  0.0 
823	0	13	42	  0.0	  0.0 
824	0	13	43	  0.0	  0.0 
825	0	13	44	  0.0	  0.0 
826	0	13	45	  0.0	  0.0 
827	0	13	46	  0.0	  0.0 
828	0	13	47	  0.0	  0.0 
829	0	13	48	  0.0	  0.0 
830	0	13	49	  0.0	  0.0 
831	0	13	50	  0.0	  0.0 
832	0	13	51	  0.0	  0.0 
833	0	13	52	  0.0	  0.0 
834	0	13	53	  0.0	  0.0 
835	0	13	54	  0.0	  0.0 
836	0	13	55	  0.0	  0.0 
837	0	13	56	  0.0	  0.0 
838	0	13	57	  0.0	  0.0 
839	0	13	58	  0.0	  0.0 
840	0	13	59	  0.0	  0.0 
841	0	14	0	  0.0	  0.0 
842	0	14	1	 38.9	  0.0 
843	0	14	2	 54.9	  0.0 
844	0	14	3	 51.2	  0.0 
845	0	14	4	 38.7	  0.0 
846	0	14	5	 46.3	  0.0 
847	0	14	6	 56.0	  0.0 
848	0	14	7	 60.2	  0.0 
849	0	14	8	 64.0	  0.0 
850	0	14	9	 63.0	  0.0 
851	0	14	10	 57.8	  0.0 
852	0	14	11	 49.5	  0.0 
853	0	14	12	 49.8	  0.0 
854	0	14	13	 46.0	  0.0 
855	0	14	14	 35.1	  0.0 
856	0	14	15	 41.2	  0.0 
857	0	14	16	 43.5	  0.0 
858	0	14	17	 53.1	  0.0 
859	0	14	18	 56.3	  0.0 
860	0	14	19	 47.7	  0.0 
861	0	14	20	 47.1	  0.0 
862	0	14	21	 43.3	  0.0 
863	0	14	22	 44.2	  0.0 
864	0	14	23	 62.7	  0.0 
865	0	14	24	 90.3	  0.0 
866	0	14	25	107.4	  0.0 
867	0	14	26	 91.9	  0.0 
868	0	14	27	 63.7	  0.0 
869	0	14	28	 55.6	  0.0 
870	0	14	29	 50.2	  0.0 
871	0	14	30	 46.1	  0.0 
872	0	14	31	 45.3	  0.0 
873	0	14	32	 52.7	  0.0 
874	0	14	33	 57.2	  0.0 
875	0	14	34	 75.3	  0.0 
876	0	14	35	 82.4	  0.0 
877	0	14	36	 75.2	  0.0 
878	0	14	37	 61.8	  0.0 
879	0	14	38	 55.2	  0.0 
880	0	14	39	 57.6	  0.0 
881	0	14	40	 51.0	  0.0 
882	0	14	41	 48.6	  0.0 
883	0	14	42	 43.9	  0.0 
884	0	14	43	 47.2	  0.0 
885	0	14	44	 51.0	  0.0 
886	0	14	45	 45.2	  0.0 
887	0	14	46	 43.1	  0.0 
888	0	14	47	 47.3	  0.0 
889	0	14	48	 67.9	  0.0 
890	0	14	49	 60.9	  0.0 
891	0	14	50	 71.0	  0.0 
892	0	14	51	 89.2	  0.0 
893	0	14	52	 93.5	  0.0 
894	0	14	53	 75.5	  0.0 
895	0	14	54	 68.6	  0.0 
896	0	14	55	 56.2	  0.0 
897	0	14	56	 56.7	  0.0 
898	0	14	57	 49.1	  0.0 
899	0	14	58	 64.3	  0.0 
900	0	14	59	 75.0	  0.0 
901	0	15	0	 67.4	  0.0 
902	0	15	1	 50.8	  0.0 
903	0	15	2	 42.6	  0.0 
904	0	15	3	 43.1	  0.0 
905	0	15	4	 49.8	  0.0 
906	0	15	5	 62.4	  0.0 
907	0	15	6	 72.8	  0.0 
908	0	15	7	 58.4	  0.0 
909	0	15	8	 45.4	  0.0 
910	0	15	9	 38.6	  0.0 
911	0	15	10	 36.4	  0.0 
912	0	15	11	 69.0	  0.0 
913	0	15	12	 69.9	  0.0 
914	0	15	13	 70.0	  0.0 
915	0	15	14	 56.5	  0.0 
916	0	15	15	 42.5	  0.0 
917	0	15	16	 41.2	  0.0 
918	0	15	17	 42.0	  0.0 
919	0	15	18	 42.0	  0.0 
920	0	15	19	 61.2	  0.0 
921	0	15	20	 56.2	  0.0 
922	0	15	21	 47.1	  0.0 
923	0	15	22	 47.1	  0.0 
924	0	15	23	 44.5	  0.0 
925	0	15	24	 53.2	  0.0 
926	0	15	25	 68.9	  0.0 
927	0	15	26	 83.1	  0.0 
928	0	15	27	 96.3	  0.0 
929	0	15	28	105.4	  0.0 
930	0	15	29	 85.1	  0.0 
931	0	15	30	 64.9	  0.0 
932	0	15	31	 59.9	  0.0 
933	0	15	32	 52.1	  0.0 
934	0	15	33	 48.9	  0.0 
935	0	15	34	 55.1	  0.0 
936	0	15	35	 57.8	  0.0 
937	0	15	36	 48.6	  0.0 
938	0	15	37	 46.1	  0.0 
939	0	15	38	 44.4	  0.0 
940	0	15	39	 49.3	  0.0 
941	0	15	40	 59.1	  0.0 
942	0	15	41	 72.1	  0.0 
943	0	15	42	 74.8	  0.0 
944	0	15	43	 61.1	  0.0 
945	0	15	44	 48.8	  0.0 
946	0	15	45	 45.1	  0.0 
947	0	15	46	 39.7	  0.0 
948	0	15	47	 41.7	  0.0 
949	0	15	48	 45.6	  0.0 
950	0	15	49	 44.5	  0.0 
951	0	15	50	 45.5	  0.0 
952	0	15	51	 51.4	  0.0 
953	0	15	52	 44.6	  0.0 
954	0	15	53	 40.4	  0.0 
955	0	15	54	 47.9	  0.0 
956	0	15	55	 47.0	  0.0 
957	0	15	56	 37.5	  0.0 
958	0	15	57	 46.2	  0.0 
959	0	15	58	 46.2	  0.0 
960	0	15	59	 70.5	  0.0 
961	0	16	0	 70.2	  0.0 
962	0	16	1	 73.0	  0.0 
963	0	16	2	 71.3	  0.0 
964	0	16	3	 79.2	  0.0 
965	0	16	4	100.8	  0.0 
966	0	16	5	101.2	  0.0 
967	0	16	6	103.6	  0.0 
968	0	16	7	163.7	  0.0 
969	0	16	8	125.3	  0.0 
970	0	16	9	104.8	  0.0 
971	0	16	10	107.9	  0.0 
972	0	16	11	 99.7	  0.0 
973	0	16	12	 86.5	  0.0 
974	0	16	13	 97.5	  0.0 
975	0	16	14	102.0	  0.0 
976	0	16	15	109.8	  0.0 
977	0	16	16	118.8	  0.0 
978	0	16	17	105.8	  0.0 
979	0	16	18	 72.9	  0.0 
980	0	16	19	116.1	  0.0 
981	0	16	20	 95.7	  0.0 
982	0	16	21	 78.0	  0.0 
983	0	16	22	 79.0	  0.0 
984	0	16	23	 74.1	  0.0 
985	0	16	24	 85.3	  0.0 
986	0	16	25	116.1	  0.0 
987	0	16	26	110.3	  0.0 
988	0	16	27	 89.5	  0.0 
989	0	16	28	 79.4	  0.0 
990	0	16	29	 89.5	  0.0 
991	0	16	30	 57.5	  0.0 
992	0	16	31	105.7	  0.0 
993	0	16	32	 79.2	  0.0 
994	0	16	33	 93.5	  0.0 
995	0	16	34	 86.1	  0.0 
996	0	16	35	 86.4	  0.0 
997	0	16	36	 83.6	  0.0 
998	0	16	37	 77.6	  0.0 
999	0	16	38	 73.4	  0.0 
1000	0	16	39	 67.5	  0.0 
1001	0	16	40	 76.6	  0.0 
1002	0	16	41	 87.9	  0.0 
1003	0	16	42	 79.0	  0.0 
1004	0	16	43	106.2	  0.0 
1005	0	16	44	 90.9	  0.0 
1006	0	16	45	 84.0	  0.0 
1007	0	16	46	 70.4	  0.0 
1008	0	16	47	 59.9	  0.0 
1009	0	16	48	 59.5	  0.0 
1010	0	16	49	 62.2	  0.0 
1011	0	16	50	 73.5	  0.0 
1012	0	16	51	 77.7	  0.0 
1013	0	16	52	 85.2	  0.0 
1014	0	16	53	103.8	  0.0 
1015	0	16	54	 87.7	  0.0 
1016	0	16	55	107.6	  0.0 
1017	0	16	56	 72.7	  0.0 
1018	0	16	57	 74.1	  0.0 
1019	0	16	58	 65.3	  0.0 
1020	0	16	59	 59.5	  0.0 
1021	0	17	0	 63.2	  0.0 
1022	0	17	1	101.5	  0.0 
1023	0	17	2	 95.6	  0.0 
1024	0	17	3	 99.4	  0.0 
1025	0	17	4	 87.0	  0.0 
1026	0	17	5	 73.5	  0.0 
1027	0	17	6	 63.2	  0.0 
1028	0	17	7	124.8	  0.0 
1029	0	17	8	115.7	  0.0 
1030	0	17	9	115.2	  0.0 
1031	0	17	10	107.5	  0.0 
1032	0	17	11	 88.4	  0.0 
1033	0	17	12	 87.2	  0.0 
1034	0	17	13	 98.0	  0.0 
1035	0	17	14	 98.5	  0.0 
1036	0	17	15	103.8	  0.0 
1037	0	17	16	 99.2	  0.0 
1038	0	17	17	 83.6	  0.0 
1039	0	17	18	 71.4	  0.0 
1040	0	17	19	128.1	  0.0 
1041	0	17	20	108.3	  0.0 
1042	0	17	21	 84.3	  0.0 
1043	0	17	22	 66.0	  0.0 
1044	0	17	23	 67.0	  0.0 
1045	0	17	24	 57.7	  0.0 
1046	0	17	25	 83.4	  0.0 
1047	0	17	26	 95.2	  0.0 
1048	0	17	27	120.1	  0.0 
1049	0	17	28	107.3	  0.0 
1050	0	17	29	 97.2	  0.0 
1051	0	17	30	 67.4	  0.0 
1052	0	17	31	123.0	  0.0 
1053	0	17	32	106.2	  0.0 
1054	0	17	33	 90.8	  0.0 
1055	0	17	34	 83.6	  0.0 
1056	0	17	35	 72.5	  0.0 
1057	0	17	36	 67.8	  0.0 
1058	0	17	37	 72.6	  0.0 
1059	0	17	38	 82.1	  0.0 
1060	0	17	39	112.2	  0.0 
1061	0	17	40	 95.1	  0.0 
1062	0	17	41	 97.9	  0.0 
1063	0	17	42	 88.3	  0.0 
1064	0	17	43	123.5	  0.0 
1065	0	17	44	122.3	  0.0 
1066	0	17	45	101.5	  0.0 
1067	0	17	46	 93.3	  0.0 
1068	0	17	47	 83.8	  0.0 
1069	0	17	48	 64.7	  0.0 
1070	0	17	49	 81.8	  0.0 
1071	0	17	50	104.3	  0.0 
1072	0	17	51	104.0	  0.0 
1073	0	17	52	 95.1	  0.0 
1074	0	17	53	 79.4	  0.0 
1075	0	17	54	 83.3	  0.0 
1076	0	17	55	111.7	  0.0 
1077	0	17	56	 91.4	  0.0 
1078	0	17	57	 94.1	  0.0 
1079	0	17	58	 91.3	  0.0 
1080	0	17	59	 82.3	  0.0 
1081	0	18	0	 90.1	  0.0 
1082	0	18	1	113.6	  0.0 
1083	0	18	2	111.8	  0.0 
1084	0	18	3	 99.4	  0.0 
1085	0	18	4	 85.1	  0.0 
1086	0	18	5	 69.5	  0.0 
1087	0	18	6	 72.9	  0.0 
1088	0	18	7	107.2	  0.0 
1089	0	18	8	128.9	  0.0 
1090	0	18	9	 94.3	  0.0 
1091	0	18	10	 88.0	  0.0 
1092	0	18	11	 88.5	  0.0 
1093	0	18	12	 84.5	  0.0 
1094	0	18	13	101.0	  0.0 
1095	0	18	14	102.9	  0.0 
1096	0	18	15	103.7	  0.0 
1097	0	18	16	104.4	  0.0 
1098	0	18	17	 88.7	  0.0 
1099	0	18	18	102.7	  0.0 
1100	0	18	19	103.9	  0.0 
1101	0	18	20	150.0	  0.0 
1102	0	18	21	103.2	  0.0 
1103	0	18	22	 81.7	  0.0 
1104	0	18	23	 64.4	  0.0 
1105	0	18	24	 64.2	  0.0 
1106	0	18	25	 72.9	  0.0 
1107	0	18	26	 99.2	  0.0 
1108	0	18	27	108.3	  0.0 
1109	0	18	28	106.6	  0.0 
1110	0	18	29	 89.5	  0.0 
1111	0	18	30	 78.4	  0.0 
1112	0	18	31	 81.7	  0.0 
1113	0	18	32	124.1	  0.0 
1114	0	18	33	136.3	  0.0 
1115	0	18	34	122.9	  0.0 
1116	0	18	35	122.1	  0.0 
1117	0	18	36	111.9	  0.0 
1118	0	18	37	109.8	  0.0 
1119	0	18	38	119.1	  0.0 
1120	0	18	39	124.4	  0.0 
1121	0	18	40	121.5	  0.0 
1122	0	18	41	109.9	  0.0 
1123	0	18	42	101.2	  0.0 
1124	0	18	43	 85.7	  0.0 
1125	0	18	44	110.4	  0.0 
1126	0	18	45	 82.8	  0.0 
1127	0	18	46	 79.3	  0.0 
1128	0	18	47	 94.4	  0.0 
1129	0	18	48	107.4	  0.0 
1130	0	18	49	143.2	  0.0 
1131	0	18	50	128.4	  0.0 
1132	0	18	51	121.8	  0.0 
1133	0	18	52	124.8	  0.0 
1134	0	18	53	 84.1	  0.0 
1135	0	18	54	 76.3	  0.0 
1136	0	18	55	102.3	  0.0 
1137	0	18	56	130.5	  0.0 
1138	0	18	57	102.5	  0.0 
1139	0	18	58	 72.0	  0.0 
1140	0	18	59	 64.2	  0.0 
