              DRT4 Data File V2.0
============================================================
1) Subject Information
Subject Name: 
Subject No: 
Date of Birth: 
Subject Address: 
Operator:  
Date: 11:32:55 (29/9/2025)
DRT4 Serial Number: #3173
Comment: 
2) Monitor Schedule
Indefinite monitoring until stopped by user
3) Display Configuration
Total Graph Number: 1 
Active Graph Number: 1 
Sampling Rate:   1/sec 
Time Constant: off 
Time Offset: 0.5 sec 
Time Offset: 0 sec 
Total Mark Number: 0 
Active Mark Number: 1 
No: 	Hour	Min	Sec	Label	Comment	Current	Heater1	Heater2
4) Trace Data
No: 	Hour 	Min 	Sec 	F1 	F2 
1	0	0	0	  5.1	  0.0 
2	0	0	1	  7.3	  0.0 
129	0	2	8	 19.1	  0.0 
130	0	2	9	 18.9	  0.0 
131	0	2	10	 30.8	  0.0 
132	0	2	11	 34.9	  0.0 
133	0	2	12	 55.4	  0.0 
134	0	2	13	 24.6	  0.0 
135	0	2	14	 30.3	  0.0 
136	0	2	15	 57.0	  0.0 
137	0	2	16	108.4	  0.0 
138	0	2	17	122.0	  0.0 
139	0	2	18	 70.9	  0.0 
140	0	2	19	 72.2	  0.0 
141	0	2	20	110.1	  0.0 
142	0	2	21	 30.0	  0.0 
143	0	2	22	 22.7	  0.0 
144	0	2	23	 37.2	  0.0 
145	0	2	24	 63.0	  0.0 
146	0	2	25	 48.7	  0.0 
147	0	2	26	 55.2	  0.0 
148	0	2	27	 71.6	  0.0 
149	0	2	28	134.4	  0.0 
150	0	2	29	145.8	  0.0 
151	0	2	30	 69.3	  0.0 
152	0	2	31	 73.2	  0.0 
153	0	2	32	105.2	  0.0 
154	0	2	33	 44.7	  0.0 
155	0	2	34	 30.7	  0.0 
156	0	2	35	 39.0	  0.0 
157	0	2	36	 57.4	  0.0 
158	0	2	37	 51.9	  0.0 
159	0	2	38	 68.0	  0.0 
160	0	2	39	 48.8	  0.0 
161	0	2	40	132.2	  0.0 
162	0	2	41	177.3	  0.0 
163	0	2	42	 83.9	  0.0 
164	0	2	43	 75.6	  0.0 
165	0	2	44	141.8	  0.0 
166	0	2	45	 48.6	  0.0 
167	0	2	46	 35.9	  0.0 
168	0	2	47	 62.3	  0.0 
169	0	2	48	 66.2	  0.0 
170	0	2	49	 49.8	  0.0 
171	0	2	50	 67.5	  0.0 
172	0	2	51	 63.6	  0.0 
173	0	2	52	177.8	  0.0 
174	0	2	53	108.8	  0.0 
175	0	2	54	 51.6	  0.0 
176	0	2	55	 40.5	  0.0 
177	0	2	56	 97.7	  0.0 
178	0	2	57	 22.4	  0.0 
179	0	2	58	 10.6	  0.0 
180	0	2	59	 49.9	  0.0 
181	0	3	0	 59.7	  0.0 
182	0	3	1	 52.3	  0.0 
183	0	3	2	 39.0	  0.0 
184	0	3	3	 55.4	  0.0 
185	0	3	4	108.6	  0.0 
186	0	3	5	102.4	  0.0 
187	0	3	6	 67.4	  0.0 
188	0	3	7	 71.9	  0.0 
189	0	3	8	 81.5	  0.0 
190	0	3	9	 16.4	  0.0 
191	0	3	10	 13.7	  0.0 
192	0	3	11	 53.8	  0.0 
193	0	3	12	 63.8	  0.0 
194	0	3	13	 61.4	  0.0 
195	0	3	14	 80.6	  0.0 
196	0	3	15	 51.0	  0.0 
197	0	3	16	108.6	  0.0 
198	0	3	17	140.4	  0.0 
199	0	3	18	129.4	  0.0 
200	0	3	19	102.2	  0.0 
201	0	3	20	142.9	  0.0 
202	0	3	21	 73.5	  0.0 
203	0	3	22	 57.7	  0.0 
204	0	3	23	 77.8	  0.0 
205	0	3	24	 54.1	  0.0 
206	0	3	25	 42.4	  0.0 
207	0	3	26	 48.8	  0.0 
208	0	3	27	 52.8	  0.0 
209	0	3	28	 87.5	  0.0 
210	0	3	29	144.1	  0.0 
211	0	3	30	 72.1	  0.0 
212	0	3	31	 43.5	  0.0 
213	0	3	32	 90.2	  0.0 
214	0	3	33	 82.7	  0.0 
215	0	3	34	 22.8	  0.0 
216	0	3	35	 45.2	  0.0 
217	0	3	36	 42.2	  0.0 
218	0	3	37	 53.2	  0.0 
219	0	3	38	 75.6	  0.0 
220	0	3	39	 88.0	  0.0 
221	0	3	40	152.2	  0.0 
222	0	3	41	143.8	  0.0 
223	0	3	42	 63.8	  0.0 
224	0	3	43	 45.1	  0.0 
225	0	3	44	122.8	  0.0 
226	0	3	45	 29.8	  0.0 
227	0	3	46	 28.1	  0.0 
228	0	3	47	 64.5	  0.0 
229	0	3	48	 59.9	  0.0 
230	0	3	49	 49.5	  0.0 
231	0	3	50	 78.8	  0.0 
232	0	3	51	 79.3	  0.0 
233	0	3	52	169.1	  0.0 
234	0	3	53	135.6	  0.0 
235	0	3	54	 69.6	  0.0 
236	0	3	55	 68.7	  0.0 
237	0	3	56	121.4	  0.0 
238	0	3	57	 72.2	  0.0 
239	0	3	58	 54.0	  0.0 
240	0	3	59	 60.0	  0.0 
241	0	4	0	 66.2	  0.0 
242	0	4	1	 73.2	  0.0 
243	0	4	2	102.4	  0.0 
244	0	4	3	 70.3	  0.0 
245	0	4	4	170.2	  0.0 
246	0	4	5	125.2	  0.0 
247	0	4	6	 61.1	  0.0 
248	0	4	7	 51.6	  0.0 
249	0	4	8	132.7	  0.0 
250	0	4	9	 49.7	  0.0 
251	0	4	10	 38.5	  0.0 
252	0	4	11	 37.0	  0.0 
253	0	4	12	 28.3	  0.0 
254	0	4	13	 38.0	  0.0 
255	0	4	14	 61.1	  0.0 
256	0	4	15	 74.9	  0.0 
257	0	4	16	154.9	  0.0 
258	0	4	17	126.7	  0.0 
259	0	4	18	 75.1	  0.0 
260	0	4	19	 61.3	  0.0 
261	0	4	20	142.3	  0.0 
262	0	4	21	 38.0	  0.0 
263	0	4	22	 31.4	  0.0 
264	0	4	23	 44.0	  0.0 
265	0	4	24	 42.7	  0.0 
266	0	4	25	 56.9	  0.0 
267	0	4	26	 64.6	  0.0 
268	0	4	27	 70.8	  0.0 
269	0	4	28	132.3	  0.0 
270	0	4	29	167.1	  0.0 
271	0	4	30	 86.4	  0.0 
272	0	4	31	 45.8	  0.0 
273	0	4	32	121.8	  0.0 
274	0	4	33	 87.1	  0.0 
275	0	4	34	 29.7	  0.0 
276	0	4	35	 36.8	  0.0 
277	0	4	36	 41.2	  0.0 
